torsion_angle,height,rad_outer,rad_inner,void_ratio,strain_shear,stress_shear,stress_z,stress_outer,stress_inner,strain_dev,vel_rot,moment_inertial,time_duration
0.0,0.09871186773274516,0.0497781949591,0.0301350535246,0.735598095319,0.0,-10.1079401197,10000.1106257,9971.29943997,10029.3633773,0.0,0.0,1200000.0,5.39472588843201e-07
6.70727053792e-09,0.09871186757647335,0.0497781903961,0.0301350488948,0.735597899766,1.37802041816e-09,-9.84668716889,9998.8704177,9972.6332263,10027.9795116,1.15477821404e-07,3.05750845567e-05,1200000.0,0.00010810920844895262
2.21792060227e-08,0.09871079789141889,0.0497779752558,0.0301352640351,0.735541264147,4.56203918959e-09,-24.7361188906,12141.5396943,11985.3312162,13068.4628312,1.8772824066e-05,7.68064779483e-05,1200000.0,0.00021567933027195633
3.25036005995e-08,0.09870972477777352,0.0497777601153,0.0301354791755,0.735484379309,6.70333084556e-09,-11.2260404787,12620.6274291,13964.7018418,15783.9206028,3.77431787961e-05,3.48564339061e-05,1200000.0,0.0003232495749376774
4.23064920047e-08,0.09870875544511347,0.0497775449746,0.0301356943162,0.735429319865,8.72605360188e-09,-12.7053542697,13163.2363007,15862.7710505,18525.7621419,5.67284575141e-05,3.94487766819e-05,1200000.0,0.0004308199264478648
5.05427379919e-08,0.09870818476458657,0.0497773298336,0.0301359078533,0.735381368171,1.04248829081e-08,-15.3652235645,14859.5120006,17618.4822791,21010.2469866,7.58785550104e-05,4.77062724666e-05,1200000.0,0.0005383904445013383
6.04189940128e-08,0.09870809292406703,0.0497771146922,0.030135978681,0.735351276581,1.24645791568e-08,-14.3084623062,15502.0314979,18769.9094721,22479.3854962,8.77920286502e-05,4.4424329002e-05,1200000.0,0.0006459611640204831
7.07631011165e-08,0.098708082066129,0.0497768995505,0.0301358725742,0.735334440786,1.45982285754e-08,-17.3361658464,15526.0170683,19257.9232208,23154.3961515,8.99722272544e-05,5.38238587112e-05,1200000.0,0.0007535319869643135
8.31306187254e-08,0.09870807753529721,0.0497766844088,0.0301357027674,0.735321982516,1.71492249926e-08,-20.9089247255,15595.5569964,19548.243473,23420.4219542,8.86630653943e-05,6.49154303971e-05,1200000.0,0.0008611028559940827
9.53537132805e-08,0.09870812835657862,0.0497764692669,0.0301355073545,0.735312213354,1.96752330789e-08,-17.5582487977,15793.4260854,19758.6956249,23500.5031558,8.619693988e-05,5.45119936636e-05,1200000.0,0.0009686738095249759
1.05335513975e-07,0.09870822388229865,0.0497762541248,0.0301353045288,0.735303726852,2.1738897009e-08,-13.538451268,15830.8210974,19932.2299677,23528.1384827,8.3688783471e-05,4.20314595054e-05,1200000.0,0.0010762448519577585
1.1494461587e-07,0.09870831721498594,0.0497760389826,0.0301350993896,0.735295356838,2.37204085438e-08,-17.102919793,15808.7600526,20100.5904337,23537.9645151,8.13412793253e-05,5.30970787062e-05,1200000.0,0.0011838159653361454
1.27840001925e-07,0.09870840983995482,0.0497758238403,0.0301348931669,0.735287046894,2.63809644083e-08,-19.7860806212,15832.520599,20263.724061,23542.9763575,7.9257223248e-05,6.14264051931e-05,1200000.0,0.0012913871067680518
1.40016116708e-07,0.09870851510490165,0.0497756086979,0.0301346868015,0.735278968825,2.88965118407e-08,-17.5108507864,15869.4082427,20422.4719222,23542.1591257,7.75883316674e-05,5.43622636151e-05,1200000.0,0.0013989582753513017
1.51221629975e-07,0.09870862809526663,0.0497753935555,0.0301344805671,0.735271017868,3.1211511292e-08,-15.3963314507,15876.0705363,20578.3477588,23540.6447192,7.63684580404e-05,4.77971930948e-05,1200000.0,0.0015065294798018668
1.60444949143e-07,0.09870874169602506,0.049775178413,0.0301342744647,0.73526306879,3.31169494403e-08,-13.7954755505,15878.0505987,20733.9700847,23540.1101413,7.55843476141e-05,4.28269014457e-05,1200000.0,0.0016141007316547227
1.70987207331e-07,0.09870885777930527,0.0497749633513,0.0301340683654,0.735255171192,3.52912734439e-08,-17.1187561321,15889.2115819,20880.761711,23539.802237,7.52530429376e-05,5.31431201802e-05,1200000.0,0.0017216720384589687
1.83609510013e-07,0.09870897716621174,0.049774757659,0.0301338637253,0.735248259399,3.78958423114e-08,-19.2838237938,15892.8512104,20981.6445496,23504.3344314,7.50411093101e-05,5.9863648663e-05,1200000.0,0.0018292433825690423
