CSV Data,0.00sec - 290.15sec
DATASET,F051
VERSION,1
SERIES,CH_1,CH_2,CH_3,CH_4
95,0.016,-0.028,4.8,200.186
96,0.016,-0.028,4.8,200.186
97,0.02,-0.028,4.8,200.739
98,0.016,-0.028,4.8,200.186
99,0.016,-0.028,5,200.186
100,0.016,-0.028,4.8,200.186
101,0.016,-0.028,4.8,200.739
102,0.016,-0.028,4.8,200.186
103,0.016,-0.028,4.6,200.186
104,0.02,-0.028,4.8,200.186
105,0.016,-0.028,4.8,200.186
106,0.016,-0.028,4.8,200.186
107,0.02,-0.028,4.8,200.186
108,0.016,-0.028,4.6,200.186
109,0.016,-0.028,4.6,200.739
110,0.02,-0.028,4.6,200.739
111,0.02,-0.028,4.6,200.186
112,0.016,-0.028,4.6,200.186
113,0.016,-0.032,4.8,200.739
114,0.016,-0.028,4.6,200.739
115,0.016,-0.028,4.8,200.186
116,0.016,-0.028,4.8,200.739
117,0.016,-0.028,4.6,200.186
118,0.02,-0.028,4.8,200.739
119,0.016,-0.028,4.6,200.186
120,0.016,-0.032,4.6,200.186
121,0.02,-0.028,4.6,200.186
122,0.016,-0.028,4.6,200.186
123,0.016,-0.028,4.8,200.186
124,0.02,-0.028,4.6,200.739
125,0.016,-0.028,4.6,200.186
126,0.02,-0.028,4.6,200.186
127,0.02,-0.028,4.6,200.186
128,0.016,-0.028,4.6,200.186
129,0.02,-0.028,4.6,200.186
130,0.02,-0.028,4.6,200.186
131,0.016,-0.028,4.6,200.186
132,0.016,-0.028,4.6,200.186
133,0.02,-0.028,4.6,200.186
134,0.016,-0.028,4.6,200.186
135,0.016,-0.028,4.6,200.186
136,0.016,-0.028,4.6,200.186
137,0.016,-0.028,4.6,200.186
138,0.02,-0.028,4.6,200.186
139,0.02,-0.028,4.6,200.186
140,0.016,-0.028,4.6,200.739
141,0.016,-0.028,4.6,200.186
142,0.02,-0.028,4.6,200.186
143,0.016,-0.028,4.6,200.186
144,0.02,-0.028,4.6,200.186
145,0.02,-0.028,4.6,200.186
146,0.02,-0.028,4.6,200.186
147,0.02,-0.028,4.6,200.186
148,0.02,-0.028,4.6,200.186
149,0.02,-0.028,4.6,200.186
150,0.02,-0.028,4.6,200.186
151,0.016,-0.028,4.6,200.186
152,0.02,-0.028,4.6,200.186
153,0.016,-0.028,4.6,200.186
154,0.02,-0.028,4.6,200.186
155,0.02,-0.028,4.6,200.186
156,0.02,-0.028,4.4,200.186
157,0.02,-0.032,4.4,200.186
158,0.02,-0.028,4.6,200.186
159,0.016,-0.028,4.4,200.186
160,0.016,-0.028,4.6,200.186
161,0.02,-0.028,4.6,200.186
162,0.02,-0.028,4.4,200.186
163,0.016,-0.028,4.4,200.186
164,0.02,-0.028,4.6,200.739
165,0.02,-0.028,4.6,200.186
166,0.016,-0.028,4.4,200.186
167,0.016,-0.028,4.4,200.186
168,0.02,-0.028,4.4,200.186
169,0.02,-0.028,4.4,200.186
170,0.02,-0.028,4.4,200.186
171,0.02,-0.028,4.6,200.186
172,0.016,-0.028,4.4,200.186
173,0.02,-0.028,4.6,200.186
174,0.02,-0.028,4.4,200.186
175,0.016,-0.028,4.4,200.186
176,0.02,-0.028,4.4,200.186
177,0.02,-0.028,4.4,200.186
178,0.02,-0.028,4.4,200.186
179,0.02,-0.028,4.4,200.186
180,0.02,-0.028,4.6,200.186
181,0.016,-0.028,4.4,200.186
182,0.02,-0.028,4.4,200.186
183,0.02,-0.028,4.4,200.186
184,0.02,-0.028,4.4,200.186
185,0.02,-0.028,4.4,200.186
186,0.02,-0.028,4.4,200.186
187,0.02,-0.028,4.4,200.186
188,0.02,-0.028,4.4,200.186
189,0.016,-0.028,4.4,200.186
190,0.02,-0.028,4.4,200.186
191,0.016,-0.028,4.4,200.186
192,0.02,-0.028,4.4,200.186
193,0.02,-0.028,4.4,200.186
194,0.02,-0.028,4.4,200.186
195,0.016,-0.028,4.4,200.186
196,0.02,-0.032,4.4,200.186
197,0.02,-0.028,4.4,200.186
198,0.016,-0.028,4.4,200.186
199,0.02,-0.028,4.4,200.186
200,0.02,-0.028,4.4,200.186
201,0.02,-0.028,4.4,200.186
202,0.02,-0.028,4.4,200.186
203,0.02,-0.028,4.4,200.186
204,0.02,-0.028,4.4,200.186
205,0.02,-0.028,4.4,200.186
206,0.02,-0.028,4.6,200.186
207,0.02,-0.028,4.4,200.186
208,0.016,-0.028,4.4,200.186
209,0.016,-0.028,4.6,200.186
210,0.02,-0.028,4.6,200.186
211,0.02,-0.028,4.4,200.186
212,0.02,-0.028,4.6,200.186
213,0.02,-0.028,4.6,200.186
214,0.02,-0.028,4.6,200.186
215,0.016,-0.028,4.6,200.186
216,0.02,-0.028,4.6,200.186
217,0.016,-0.028,4.6,199.633
218,0.02,-0.028,4.6,200.186
219,0.02,-0.028,4.6,200.186
220,0.016,-0.028,4.6,200.186
221,0.02,-0.028,4.8,200.186
222,0.02,-0.028,4.6,199.633
223,0.016,-0.028,4.6,199.633
224,0.02,-0.028,4.6,200.186
225,0.02,-0.028,4.8,200.186
226,0.02,-0.028,4.8,200.186
227,0.02,-0.028,4.8,200.186
228,0.02,-0.028,4.8,199.633
229,0.02,-0.028,4.8,200.186
230,0.02,-0.028,5,200.186
231,0.02,-0.028,4.8,199.633
232,0.02,-0.028,5,200.186
233,0.02,-0.028,5,200.186
234,0.02,-0.028,5,200.186
235,0.02,-0.028,5,200.186
236,0.02,-0.028,5,200.186
237,0.02,-0.028,5.2,200.186
238,0.02,-0.028,5.2,200.186
239,0.02,-0.028,5.2,200.186
240,0.02,-0.028,5.2,200.186
241,0.02,-0.032,5.2,200.186
242,0.02,-0.028,5.2,199.633
243,0.02,-0.028,5.4,200.186
244,0.02,-0.028,5.4,199.633
245,0.024,-0.028,5.6,200.186
246,0.02,-0.028,5.4,200.186
247,0.02,-0.028,5.6,200.186
248,0.02,-0.028,5.8,200.186
249,0.02,-0.028,6,199.633
250,0.02,-0.028,6.2,200.186
251,0.02,-0.028,6.4,200.186
252,0.02,-0.028,6.6,200.186
253,0.02,-0.028,6.8,200.186
254,0.02,-0.028,7.2,200.186
255,0.024,-0.028,7.4,200.186
256,0.024,-0.028,7.6,199.633
257,0.02,-0.028,8,200.186
258,0.02,-0.032,8.2,199.633
259,0.02,-0.032,8.6,200.186
260,0.024,-0.028,8.8,200.186
261,0.02,-0.028,9.2,200.186
262,0.02,-0.028,9.6,200.186
263,0.02,-0.028,10,200.186
264,0.02,-0.028,10.4,200.186
265,0.02,-0.028,10.6,199.633
266,0.02,-0.032,10.8,200.186
267,0.024,-0.032,11.2,200.186
268,0.02,-0.032,11.6,200.186
269,0.02,-0.028,11.8,199.633
270,0.02,-0.032,12.2,199.633
271,0.024,-0.032,12.4,200.186
272,0.024,-0.032,12.8,200.186
273,0.024,-0.032,13,199.633
274,0.02,-0.032,13.4,199.633
275,0.024,-0.032,13.6,200.186
276,0.02,-0.028,13.8,199.633
277,0.024,-0.032,14,199.633
278,0.02,-0.032,14.4,200.186
279,0.024,-0.028,14.6,200.186
280,0.024,-0.032,15,200.186
281,0.02,-0.032,15,199.633
282,0.024,-0.032,15.4,200.186
283,0.024,-0.032,15.6,199.633
284,0.024,-0.032,15.8,200.186
285,0.02,-0.032,16,200.186
286,0.024,-0.028,16.4,200.186
287,0.024,-0.032,16.4,200.186
288,0.024,-0.032,16.6,199.633
289,0.02,-0.036,16.8,200.186
290,0.024,-0.036,17,200.186
291,0.024,-0.032,17.2,200.186
292,0.024,-0.032,17.4,200.186
293,0.024,-0.032,17.6,200.186
294,0.024,-0.032,17.8,199.633
295,0.024,-0.032,17.8,199.633
296,0.024,-0.032,18,199.633
297,0.024,-0.032,18.2,199.633
298,0.024,-0.036,18.4,199.633
299,0.024,-0.032,18.6,199.633
300,0.024,-0.032,18.6,199.633
301,0.024,-0.036,18.8,199.633
302,0.024,-0.036,18.8,200.186
303,0.024,-0.032,19,199.633
304,0.024,-0.036,19.4,200.186
305,0.024,-0.032,19.4,200.186
306,0.024,-0.032,19.6,200.186
307,0.024,-0.032,19.8,199.633
308,0.024,-0.036,19.8,199.633
309,0.024,-0.036,20,199.633
310,0.024,-0.036,20.2,199.633
311,0.024,-0.032,20.4,199.633
312,0.024,-0.032,20.4,199.633
313,0.024,-0.036,20.6,200.186
314,0.024,-0.032,20.8,199.633
315,0.024,-0.036,21,199.633
316,0.024,-0.036,21,199.633
317,0.024,-0.036,21.2,199.633
318,0.024,-0.036,21.4,199.633
319,0.028,-0.036,21.4,199.633
320,0.024,-0.036,21.6,199.633
321,0.024,-0.036,21.8,199.633
322,0.028,-0.032,21.8,199.633
323,0.024,-0.036,22,199.633
324,0.024,-0.036,22,199.633
325,0.028,-0.036,22.2,199.633
326,0.024,-0.036,22.4,199.633
327,0.024,-0.036,22.4,199.633
328,0.028,-0.036,22.6,200.186
329,0.024,-0.036,22.6,199.633
330,0.024,-0.036,22.8,199.633
331,0.028,-0.036,23,200.186
332,0.028,-0.036,23,199.633
333,0.024,-0.036,23.2,199.633
334,0.024,-0.036,23.2,199.633
335,0.028,-0.036,23.4,200.186
336,0.024,-0.036,23.4,199.633
337,0.024,-0.036,23.6,199.633
338,0.028,-0.032,23.8,199.633
339,0.028,-0.036,23.8,199.633
340,0.024,-0.036,23.8,199.633
341,0.028,-0.036,24,199.633
342,0.024,-0.036,24,199.633
343,0.024,-0.036,24.2,199.633
344,0.024,-0.036,24.4,199.633
345,0.028,-0.036,24.2,199.633
346,0.024,-0.036,24.4,199.633
347,0.028,-0.032,24.4,199.633
348,0.028,-0.032,24.4,199.633
349,0.028,-0.032,24.6,199.633
350,0.028,-0.032,24.8,199.633
351,0.028,-0.032,24.8,199.633
352,0.024,-0.036,24.8,199.633
353,0.028,-0.032,24.8,199.633
354,0.028,-0.032,25,199.633
355,0.024,-0.032,25,199.633
356,0.028,-0.032,25,199.633
357,0.028,-0.032,25.2,199.633
358,0.028,-0.032,25.2,199.633
359,0.028,-0.032,25.2,199.633
360,0.028,-0.032,25.4,199.633
361,0.028,-0.032,25.4,199.633
362,0.028,-0.032,25.4,199.633
363,0.024,-0.032,25.6,199.633
364,0.028,-0.032,25.8,199.633
365,0.028,-0.032,25.8,199.633
366,0.024,-0.032,25.8,199.633
367,0.024,-0.032,25.8,199.633
368,0.028,-0.032,26,199.633
369,0.024,-0.032,26,199.633
370,0.028,-0.032,26.2,199.633
371,0.028,-0.032,26.2,199.633
372,0.028,-0.032,26.4,199.633
373,0.028,-0.032,26.6,199.633
374,0.028,-0.032,26.8,199.633
375,0.028,-0.032,27,199.633
376,0.028,-0.032,27.2,199.633
377,0.028,-0.036,27.2,199.633
378,0.024,-0.032,27.4,199.633
379,0.032,-0.032,27.6,199.633
380,0.032,-0.032,27.6,199.633
381,0.028,-0.032,28,199.633
382,0.028,-0.032,28,199.633
383,0.032,-0.032,28.2,199.633
384,0.028,-0.032,28.4,199.633
385,0.028,-0.032,28.4,199.633
386,0.032,-0.032,28.6,199.633
387,0.028,-0.032,28.8,199.633
388,0.028,-0.032,29,199.08
389,0.028,-0.036,29,199.633
390,0.028,-0.036,29.2,199.633
391,0.028,-0.032,29.2,199.633
392,0.028,-0.032,29.4,199.633
393,0.028,-0.032,29.6,199.633
394,0.028,-0.032,29.6,199.633
395,0.028,-0.032,29.6,199.633
396,0.028,-0.032,30,199.633
397,0.028,-0.032,30,199.633
398,0.028,-0.032,30.2,199.08
399,0.028,-0.032,30.2,199.633
400,0.032,-0.032,30.2,199.633
401,0.028,-0.032,30.4,199.633
402,0.028,-0.032,30.6,199.633
403,0.028,-0.036,30.6,199.633
404,0.028,-0.032,30.6,199.633
405,0.032,-0.032,30.8,199.633
406,0.032,-0.032,30.8,199.633
407,0.032,-0.032,31,199.633
408,0.032,-0.036,31,199.08
409,0.028,-0.036,31,199.633
410,0.028,-0.036,31.2,199.633
411,0.032,-0.032,31.2,199.633
412,0.032,-0.032,31.2,199.633
413,0.032,-0.032,31.4,199.08
414,0.032,-0.032,31.4,199.633
415,0.028,-0.032,31.4,199.633
416,0.032,-0.032,31.6,199.633
417,0.028,-0.032,31.6,199.633
418,0.032,-0.036,31.6,199.633
419,0.032,-0.032,31.6,199.633
420,0.032,-0.032,31.8,199.633
421,0.032,-0.032,31.8,199.633
422,0.032,-0.032,31.8,199.633
423,0.028,-0.032,32,199.633
424,0.032,-0.032,32,199.633
425,0.032,-0.032,32,199.633
426,0.032,-0.032,32.2,199.633
427,0.032,-0.032,32.2,199.633
428,0.028,-0.032,32.2,199.633
429,0.028,-0.032,32.2,199.08
430,0.032,-0.032,32.2,199.633
431,0.032,-0.032,32.2,199.633
432,0.032,-0.032,32.4,199.633
433,0.032,-0.032,32.2,199.633
434,0.028,-0.032,32.4,199.08
435,0.036,-0.032,32.6,199.633
436,0.032,-0.032,32.4,199.633
437,0.028,-0.032,32.4,199.633
438,0.032,-0.032,32.6,199.08
439,0.028,-0.032,32.6,199.08
440,0.032,-0.032,32.6,199.08
441,0.032,-0.032,32.6,199.633
442,0.032,-0.032,32.6,199.633
443,0.032,-0.032,32.6,199.633
444,0.032,-0.032,32.8,199.633
445,0.032,-0.032,32.8,199.633
446,0.032,-0.032,32.8,199.633
447,0.032,-0.032,32.8,199.633
448,0.032,-0.032,32.8,199.08
449,0.032,-0.032,32.8,199.08
450,0.032,-0.032,32.8,199.633
451,0.032,-0.032,32.8,199.633
452,0.032,-0.032,32.8,199.08
453,0.032,-0.032,33,199.633
454,0.032,-0.032,32.8,199.08
455,0.032,-0.032,32.8,199.08
456,0.032,-0.032,32.8,199.633
457,0.036,-0.032,33,199.633
458,0.032,-0.032,33,199.08
459,0.032,-0.032,33,199.08
460,0.032,-0.032,33,199.08
461,0.032,-0.032,33,199.633
462,0.032,-0.032,33,199.633
463,0.032,-0.032,33,199.633
464,0.032,-0.032,33.2,199.633
465,0.028,-0.032,33,199.633
466,0.032,-0.032,33.2,199.633
467,0.032,-0.032,33.2,199.633
468,0.032,-0.032,33.2,199.08
469,0.032,-0.036,33.2,199.08
470,0.032,-0.032,33.2,199.08
471,0.032,-0.032,33.2,199.08
472,0.032,-0.032,33.2,199.08
473,0.032,-0.032,33.2,199.633
474,0.032,-0.032,33.2,199.633
475,0.032,-0.036,33.2,199.08
476,0.032,-0.032,33.2,199.08
477,0.032,-0.032,33.2,199.08
478,0.036,-0.032,33.4,199.08
479,0.032,-0.032,33.4,199.633
480,0.032,-0.032,33.4,199.08
481,0.032,-0.032,33.4,199.633
482,0.036,-0.032,33.4,199.633
483,0.032,-0.032,33.4,199.08
484,0.032,-0.036,33.4,199.08
485,0.032,-0.036,33.4,199.633
486,0.036,-0.032,33.4,199.633
487,0.032,-0.032,33.4,199.08
488,0.032,-0.032,33.4,199.633
489,0.032,-0.032,33.4,199.08
490,0.032,-0.036,33.4,199.08
491,0.036,-0.032,33.6,199.633
492,0.032,-0.032,33.4,199.08
493,0.032,-0.032,33.4,199.633
494,0.036,-0.032,33.4,199.633
495,0.032,-0.032,33.4,199.08
496,0.032,-0.032,33.4,199.08
497,0.032,-0.032,33.4,199.08
498,0.036,-0.032,33.6,199.633
499,0.036,-0.032,33.6,199.633
500,0.032,-0.032,33.6,199.08
501,0.032,-0.036,33.4,199.08
502,0.032,-0.032,33.6,199.633
503,0.032,-0.032,33.6,199.633
504,0.032,-0.032,33.6,199.08
505,0.032,-0.032,33.4,199.08
506,0.032,-0.032,33.6,199.08
507,0.032,-0.032,33.6,199.633
508,0.036,-0.032,33.8,199.633
509,0.032,-0.032,33.6,199.08
510,0.032,-0.032,33.4,199.08
511,0.032,-0.036,33.8,199.08
512,0.036,-0.032,33.6,199.633
513,0.032,-0.032,33.6,199.633
514,0.036,-0.032,33.6,199.08
515,0.036,-0.032,33.6,199.633
516,0.032,-0.032,33.6,199.08
517,0.032,-0.032,33.6,199.08
518,0.036,-0.032,33.6,199.633
519,0.036,-0.032,33.8,199.633
520,0.036,-0.032,33.6,199.08
521,0.032,-0.032,33.8,199.08
522,0.032,-0.032,33.6,199.633
523,0.036,-0.032,33.6,199.08
524,0.032,-0.032,33.6,199.08
525,0.036,-0.036,33.8,199.08
526,0.032,-0.032,33.8,199.08
527,0.032,-0.032,33.8,199.633
528,0.032,-0.032,33.8,199.08
529,0.032,-0.032,33.6,199.08
530,0.032,-0.032,33.8,199.08
531,0.032,-0.032,33.8,199.08
532,0.032,-0.032,33.8,199.08
533,0.032,-0.032,33.8,199.633
534,0.036,-0.032,33.8,199.633
535,0.032,-0.032,33.8,199.08
536,0.032,-0.032,33.8,199.08
537,0.036,-0.036,33.8,199.08
538,0.032,-0.032,33.8,199.08
539,0.032,-0.032,33.8,199.08
540,0.032,-0.032,33.8,199.08
541,0.032,-0.032,33.8,199.08
542,0.032,-0.036,33.8,199.08
543,0.036,-0.032,33.8,199.633
544,0.032,-0.032,33.8,199.08
545,0.036,-0.032,33.8,199.08
546,0.032,-0.036,33.8,199.08
547,0.032,-0.036,33.8,199.633
548,0.036,-0.036,34,199.08
549,0.036,-0.032,34,199.08
550,0.036,-0.032,34,199.08
551,0.036,-0.032,33.8,199.08
552,0.032,-0.032,34,199.633
553,0.032,-0.032,33.8,199.08
554,0.032,-0.036,34,199.633
555,0.032,-0.032,33.8,199.08
556,0.032,-0.032,33.8,199.633
557,0.032,-0.032,34,199.08
558,0.036,-0.032,34,199.633
559,0.036,-0.032,34,199.08
560,0.036,-0.032,33.8,199.08
561,0.032,-0.032,33.8,199.08
562,0.036,-0.032,33.8,199.08
563,0.032,-0.032,33.8,199.08
564,0.032,-0.032,33.8,199.08
565,0.032,-0.032,33.8,199.08
566,0.032,-0.036,33.8,199.08
567,0.032,-0.032,34,199.633
568,0.032,-0.036,33.8,199.08
569,0.036,-0.032,34,199.08
570,0.032,-0.032,33.8,199.08
571,0.036,-0.032,33.8,199.08
572,0.036,-0.032,33.8,199.08
573,0.036,-0.032,33.8,199.08
574,0.032,-0.032,34,199.08
575,0.036,-0.032,33.8,199.08
576,0.036,-0.032,34,199.633
577,0.036,-0.032,34,199.633
578,0.032,-0.032,33.8,199.08
579,0.032,-0.036,34,199.08
580,0.036,-0.032,34,199.08
581,0.036,-0.032,34,199.633
582,0.036,-0.032,34,199.08
583,0.036,-0.032,34,199.08
584,0.032,-0.032,34,199.08
585,0.032,-0.032,34,199.08
586,0.032,-0.032,34,199.08
587,0.032,-0.032,34,199.633
588,0.036,-0.032,34,199.633
589,0.036,-0.036,34,199.08
590,0.036,-0.032,34,199.08
591,0.036,-0.032,33.8,199.08
592,0.032,-0.032,34,199.08
593,0.036,-0.032,34,199.08
594,0.036,-0.032,34,199.08
595,0.036,-0.032,34,199.08
596,0.032,-0.032,34,199.08
597,0.032,-0.036,34,199.633
598,0.032,-0.032,34,199.08
599,0.036,-0.032,34,199.08
600,0.036,-0.036,33.8,199.08
601,0.036,-0.032,34,199.633
602,0.036,-0.032,34,199.08
603,0.032,-0.032,33.8,199.08
604,0.032,-0.032,33.8,199.08
605,0.032,-0.036,33.8,199.08
606,0.036,-0.032,33.8,199.08
607,0.036,-0.032,34,199.633
608,0.036,-0.032,33.8,199.633
609,0.036,-0.032,34,199.08
610,0.036,-0.032,34,199.08
611,0.036,-0.032,34,199.08
612,0.036,-0.036,34,199.08
613,0.032,-0.036,34,199.08
614,0.032,-0.036,34,199.08
615,0.036,-0.032,34,199.08
616,0.036,-0.032,34,199.633
617,0.036,-0.032,34,199.633
618,0.032,-0.032,34,199.08
619,0.036,-0.032,34,199.08
620,0.036,-0.036,34,199.08
621,0.036,-0.032,34,199.08
622,0.032,-0.032,34,199.08
623,0.032,-0.036,34,199.08
624,0.032,-0.032,34,199.08
625,0.036,-0.032,34,199.08
626,0.032,-0.036,33.8,199.08
627,0.036,-0.032,34,199.08
628,0.032,-0.032,34,199.08
629,0.036,-0.032,34,199.08
630,0.032,-0.032,34,199.08
631,0.036,-0.032,34,199.08
632,0.036,-0.032,34,199.08
633,0.036,-0.032,34,199.08
634,0.036,-0.032,34,199.633
635,0.036,-0.032,34,199.08
636,0.036,-0.032,34,199.08
637,0.032,-0.032,34,199.08
638,0.036,-0.032,34,199.08
639,0.032,-0.032,33.8,199.08
640,0.036,-0.036,33.8,199.08
641,0.032,-0.032,34,199.08
642,0.036,-0.032,34,199.08
643,0.036,-0.036,34,199.08
644,0.032,-0.032,33.8,199.08
645,0.036,-0.036,34,199.08
646,0.036,-0.032,34,199.08
647,0.032,-0.032,34,199.08
648,0.032,-0.032,34,199.633
649,0.036,-0.032,34,199.08
650,0.032,-0.032,34,199.08
651,0.036,-0.032,34,199.08
652,0.032,-0.032,34,199.633
653,0.036,-0.032,34,199.08
654,0.036,-0.032,34,199.08
655,0.036,-0.032,34,199.08
656,0.036,-0.036,34,199.08
657,0.032,-0.032,34,199.08
658,0.032,-0.032,34,199.08
659,0.032,-0.032,34,199.633
660,0.032,-0.032,33.8,199.633
661,0.036,-0.032,34,199.633
662,0.036,-0.032,34,199.08
663,0.036,-0.032,34,199.633
664,0.036,-0.032,34,199.08
665,0.032,-0.032,34,199.08
666,0.032,-0.036,33.8,199.08
667,0.032,-0.032,34,199.08
668,0.036,-0.036,34,199.08
669,0.036,-0.036,34,199.08
670,0.036,-0.032,34,199.08
671,0.036,-0.032,34,199.08
672,0.036,-0.032,34,199.08
673,0.032,-0.036,34,199.08
674,0.036,-0.032,34,199.633
675,0.036,-0.032,34,199.08
676,0.036,-0.036,34,199.633
677,0.032,-0.036,34,199.08
678,0.036,-0.032,34,199.08
679,0.036,-0.032,34,199.08
680,0.036,-0.032,34,199.633
681,0.036,-0.032,34,199.08
682,0.032,-0.032,34,199.08
683,0.036,-0.036,34,199.633
684,0.036,-0.036,34,199.08
685,0.032,-0.032,34,199.08
686,0.036,-0.036,34,199.08
687,0.036,-0.036,34,199.08
688,0.032,-0.032,34,199.08
689,0.036,-0.032,34,199.633
690,0.036,-0.036,34,199.08
691,0.028,-0.032,34,199.08
692,0.028,-0.036,34,199.08
693,0.028,-0.032,34.2,199.633
694,0.028,-0.032,34,199.08
695,0.024,-0.032,34.2,199.08
696,0.024,-0.032,34.2,199.08
697,0.024,-0.032,34,199.08
698,0.024,-0.032,34,199.08
699,0.028,-0.032,34.2,199.633
700,0.024,-0.032,34.2,199.08
701,0.024,-0.036,34,199.08
702,0.024,-0.032,34.2,199.08
703,0.024,-0.036,34,199.633
704,0.024,-0.032,34.2,199.633
705,0.024,-0.032,34.2,199.633
706,0.02,-0.036,34.2,199.08
707,0.024,-0.032,34.2,199.633
708,0.024,-0.032,34,199.633
709,0.024,-0.032,34.2,199.08
710,0.024,-0.032,34.2,199.08
711,0.024,-0.036,34,199.08
712,0.024,-0.036,34.2,199.08
713,0.024,-0.032,34.2,199.08
714,0.024,-0.032,34.2,199.633
715,0.024,-0.032,34,199.633
716,0.024,-0.032,34.2,199.08
717,0.024,-0.032,34.2,199.08
718,0.024,-0.036,34.2,199.08
719,0.02,-0.032,34.2,199.08
720,0.024,-0.032,34.2,199.08
721,0.024,-0.032,34.2,199.633
722,0.024,-0.032,34.2,199.633
723,0.024,-0.032,34.2,199.633
724,0.024,-0.032,34.2,199.08
725,0.024,-0.036,34.2,199.633
726,0.02,-0.036,34.2,199.08
727,0.024,-0.032,34.2,199.08
728,0.024,-0.032,34.2,199.08
729,0.024,-0.032,34.2,199.633
730,0.024,-0.032,34.2,199.633
731,0.02,-0.032,34.2,199.633
732,0.024,-0.032,34.2,199.633
733,0.024,-0.032,34.2,199.633
734,0.02,-0.032,34.2,199.633
735,0.024,-0.032,34.2,199.633
736,0.024,-0.036,34.2,199.08
737,0.024,-0.036,34.2,199.08
738,0.024,-0.032,34.2,199.08
739,0.024,-0.036,34.2,199.633
740,0.02,-0.032,34.2,199.633
741,0.024,-0.032,34.2,199.633
