alpha_mech
0.0233752366929
0.0249769000991
0.0251561122565
0.0257444546003
0.0259057042799
0.0259408098699
0.0258635349957
0.0261626755205
0.0267934972219
0.0265286245206
0.0265211981102
0.0263416282061
0.0263599000464
0.0269216833901
0.026509944981
0.0264517420112
0.0262341250945
0.0258438984024
0.0258692921693
0.0260105541435
0.0266884688266
0.0260744025791
0.0263497856716
0.0254628587828
0.0256632440428
0.0257685660372
0.0264297830013
0.0262118516981
0.0263802700184
0.0265512575196
0.0262554368313
0.0267024994002
0.0268037319899
0.0273542476533
0.0273692513794
0.0270988620114
0.0265898209168
0.0263962634214
0.0257350196592
0.0260377839861
0.026244176518
0.0261351102982
0.0261545589751
0.0262213740058
0.0256240207086
0.0257465463066
0.0259360463334
0.0260558415756
0.0261478971895
0.0263049079628
0.0258733750167
0.0260930784321
0.0259792001675
0.0266949505067
0.026225719179
0.0261943630829
0.026339245773
0.0264003035635
0.0266582661508
0.0258551391767
0.0257428945373
0.0257811381214
0.025596573756
0.0257398662383
0.0255142438561
0.0258278351418
0.0260599891858
0.0260328878758
0.0257574700931
0.0255365739965
0.026457891913
0.0260235237058
0.0255423703024
0.0255431636081
0.0255698404673
0.025752844757
0.0257899918129
0.0255751214531
0.0263283850403
0.0259738389863
0.026168814438
0.0259408240563
0.0258028672601
0.0267759241097
0.0260950674107
0.0255543583965
0.0257024535476
0.0254206065866
0.0258338359623
0.0258059588958
0.0256645582387
0.0257923719704
0.0254586054028
0.0259076505388
0.0259033600131
0.0257032993632
0.0252563111489
0.0251123833189
0.0244624713725
0.0250721871573
0.0254313211385
0.0260013917445
0.026019646595
0.0270151512045
0.0264075915169
0.025748395699
0.0259768183486
0.025525429364
0.0255084983106
0.0249880688657
0.0237469514052
0.0245684945612
0.0253671312597
0.0253639290884
0.025865469111
0.025169988497
0.0252474929278
0.025690801596
0.0256356344861
0.0250198151443
0.0246968279072
0.0235445747389
0.0234403843369
0.0237444154413
0.024479372493
0.0247720621594
0.0259302030484
0.0253582251518
0.0250617800816
0.0248281406926
0.0256578683615
0.0254772684801
0.0243877677355
0.0245403215034
0.0242066180613
0.0234361102995
0.0239103732106
0.0245310716922
0.0254594362512
0.0261121056723
0.0258815119092
0.0253352298839
0.0258948741186
0.0256288579885
0.0248581220421
0.0239729972218
0.0245264963544
0.0237215732114
0.0235667379827
0.0240607041998
0.0240108480796
0.0253616617033
0.0258551376274
0.0265655983448
0.0253618443835
0.0249103857697
0.0249121023424
0.0231921099937
0.0230939332723
0.0230540239352
0.0222001677649
0.0232126414625
0.0229577487587
0.0240388496716
0.0254989063036
0.0251418474343
0.0250255359377
0.0247205604342
0.0249377335321
0.0235079140396
0.0238318520769
0.0231483462984
0.0224833730181
0.0225759382947
