CSV Data,0.00sec - 1049.20sec
DATASET,F052
VERSION,1
SERIES,CH_1,CH_2,CH_3,CH_4
51,-5.53,1.54077,0.6,-5.795
52,-5.54,1.54077,0.8,-5.795
53,-5.53,1.54077,0.8,-5.2155
54,-5.55,1.54077,1,-6.954
55,-5.54,1.54077,1,-5.795
56,-5.55,1.54077,1,-5.2155
57,-5.55,1.54077,0.8,-5.795
58,-5.55,1.54077,0.8,-6.3745
59,-5.54,1.54077,0.8,-6.954
60,-5.55,1.54077,1,-6.954
61,-5.54,1.54077,0.6,-6.954
62,-5.53,1.54077,0.6,-5.795
63,-5.54,1.54077,0.8,-6.954
64,-5.54,1.54077,0.8,-8.113
65,-5.54,1.54077,0.8,-7.5335
66,-5.54,1.54077,0.6,-8.113
67,-5.54,1.54077,0.6,-7.5335
68,-5.54,1.54077,0.6,-8.113
69,-5.55,1.54077,0.8,-6.954
70,-5.53,1.54077,0.8,-6.954
71,-5.54,1.54077,0.6,-7.5335
72,-5.56,1.54077,0.6,-8.6925
73,-5.54,1.54077,0.6,-9.851501
74,-5.54,1.54077,0.6,-9.272
75,-5.55,1.54077,1,-8.113
76,-5.55,1.54077,0.8,-8.6925
77,-5.54,1.54077,0.8,-9.851501
78,-5.54,1.54744,0.8,-9.272
79,-5.53,1.54077,0.8,-8.6925
80,-5.53,1.54077,0.8,-8.6925
81,-5.54,1.54077,0.4,-8.6925
82,-5.54,1.54077,0.6,-8.6925
83,-5.54,1.54077,0.6,-8.6925
84,-5.53,1.54077,0.8,-10.431
85,-5.54,1.54077,0.6,-10.431
86,-5.53,1.54077,0.6,-10.431
87,-5.56,1.54077,0.6,-11.0105
88,-5.56,1.54077,0.8,-10.431
89,-5.54,1.54744,0.8,-10.431
90,-5.53,1.54077,0.8,-9.851501
91,-5.55,1.54077,0.8,-10.431
92,-5.54,1.54744,0.8,-11.0105
93,-5.54,1.54077,0.8,-11.0105
94,-5.53,1.54077,0.8,-11.59
95,-5.53,1.54077,0.8,-11.59
96,-5.53,1.54077,0.8,-11.59
97,-5.54,1.54077,0.8,-11.59
98,-5.54,1.54077,0.8,-12.1695
99,-5.55,1.54077,1.2,-12.1695
100,-5.56,1.54077,1.2,-12.1695
101,-5.54,1.54077,1,-12.1695
102,-5.55,1.54077,1,-11.0105
103,-5.55,1.54077,1,-12.1695
104,-5.55,1.54077,1.2,-12.749
105,-5.55,1.54077,1,-12.749
106,-5.53,1.54077,1.2,-12.749
107,-5.54,1.54077,0.8,-12.1695
108,-5.53,1.54077,1,-12.1695
109,-5.54,1.54077,1.2,-12.1695
110,-5.54,1.54077,1,-12.749
111,-5.54,1.54077,1,-12.749
112,-5.53,1.54077,1,-12.749
113,-5.54,1.54077,1,-12.1695
114,-5.54,1.54077,1,-13.3285
115,-5.53,1.54077,0.8,-13.3285
116,-5.55,1.54077,0.6,-13.3285
117,-5.54,1.54077,0.8,-13.3285
118,-5.54,1.54077,0.6,-12.749
119,-5.55,1.54077,0.8,-13.3285
120,-5.54,1.54077,0.8,-13.3285
121,-5.55,1.54077,1,-14.4875
122,-5.55,1.54077,0.8,-13.3285
123,-5.53,1.54077,1,-14.4875
124,-5.53,1.54077,1,-15.6465
125,-5.54,1.54077,1,-14.4875
126,-5.53,1.54077,0.8,-15.067
127,-5.55,1.54077,0.6,-14.4875
128,-5.55,1.54077,0.8,-14.4875
129,-5.54,1.54077,0.6,-15.067
130,-5.54,1.54077,0.8,-14.4875
131,-5.55,1.54077,0.6,-15.067
132,-5.54,1.54077,0.8,-15.067
133,-5.54,1.54077,1,-15.6465
134,-5.55,1.54077,0.6,-14.4875
135,-5.54,1.54077,0.8,-14.4875
136,-5.54,1.54077,1.2,-13.908
137,-5.54,1.54077,1,-15.067
138,-5.55,1.54077,0.8,-15.6465
139,-5.55,1.54077,0.8,-15.067
140,-5.54,1.54077,0.8,-15.067
141,-5.53,1.54077,0.6,-15.067
142,-5.53,1.54077,0.8,-15.067
143,-5.54,1.54077,0.8,-15.6465
144,-5.54,1.54077,0.8,-16.226
145,-5.52,1.54077,0.8,-16.226
146,-5.54,1.54077,0.8,-15.6465
147,-5.55,1.54077,0.6,-15.6465
148,-5.54,1.54077,0.6,-15.6465
149,-5.54,1.54077,0.4,-16.226
150,-5.54,1.54077,0.6,-15.067
151,-5.52,1.54077,0.6,-15.6465
152,-5.53,1.54077,0.8,-16.226
153,-5.53,1.54077,0.6,-16.226
154,-5.54,1.54077,0.8,-15.6465
155,-5.53,1.54077,1.2,-15.6465
156,-5.55,1.54077,1.2,-15.067
157,-5.54,1.54077,1,-15.6465
158,-5.55,1.54077,0.8,-15.6465
159,-5.54,1.54077,0.6,-15.067
160,-5.54,1.54077,0.6,-15.6465
161,-5.53,1.54077,0.8,-15.067
162,-5.55,1.54077,0.6,-15.067
163,-5.55,1.54077,0.8,-15.6465
164,-5.54,1.54077,0.6,-16.226
165,-5.53,1.54077,1,-16.226
166,-5.54,1.54077,1,-15.6465
167,-5.54,1.54077,0.8,-15.6465
168,-5.54,1.54077,0.8,-16.226
169,-5.54,1.54077,0.6,-16.226
170,-5.53,1.54077,0.6,-15.6465
171,-5.54,1.54077,0.8,-15.067
172,-5.55,1.54077,0.8,-15.6465
173,-5.54,1.54077,0.6,-15.6465
174,-5.55,1.54077,0.4,-15.6465
175,-5.53,1.54077,0.8,-16.226
176,-5.53,1.54077,0.4,-17.385
177,-5.54,1.54077,0.4,-16.8055
178,-5.54,1.54077,0.6,-15.067
179,-5.54,1.54077,0.6,-15.6465
180,-5.55,1.54077,0.6,-15.6465
181,-5.54,1.54077,0.6,-15.6465
182,-5.54,1.54077,0.4,-15.6465
183,-5.55,1.54077,0.4,-16.226
184,-5.55,1.54077,0.6,-16.226
185,-5.53,1.54077,0.2,-15.6465
186,-5.54,1.54077,0.4,-15.6465
187,-5.55,1.54077,0.6,-15.6465
188,-5.54,1.54077,0.4,-15.6465
189,-5.55,1.54077,0.6,-15.6465
190,-5.55,1.54077,0.2,-15.6465
191,-5.53,1.54077,0.4,-16.226
192,-5.53,1.54077,0.6,-15.6465
193,-5.55,1.54077,0.6,-15.6465
194,-5.54,1.54077,0.8,-15.6465
195,-5.54,1.54077,0.8,-15.6465
196,-5.55,1.54077,0.4,-16.8055
197,-5.54,1.54077,0.6,-16.226
198,-5.54,1.54077,0.8,-16.8055
199,-5.56,1.54077,0.6,-15.067
200,-5.54,1.54077,0.8,-15.067
201,-5.54,1.54077,0.6,-14.4875
202,-5.55,1.54077,0.6,-14.4875
203,-5.54,1.54077,0.4,-15.6465
204,-5.53,1.54077,0.6,-16.8055
205,-5.55,1.54077,0.6,-16.226
206,-5.54,1.54077,0.6,-15.6465
207,-5.54,1.54077,0.6,-14.4875
208,-5.55,1.54077,0.6,-14.4875
209,-5.54,1.54077,0.6,-14.4875
210,-5.53,1.54077,0.4,-14.4875
211,-5.54,1.54077,0.6,-13.3285
212,-5.54,1.54077,0.4,-14.4875
213,-5.54,1.54077,0.4,-14.4875
214,-5.54,1.54077,0.6,-15.067
215,-5.55,1.54077,0.6,-15.067
216,-5.54,1.54077,0.8,-15.6465
217,-5.56,1.54077,0.8,-15.6465
218,-5.55,1.54077,0.8,-15.067
219,-5.55,1.54077,0.8,-15.067
220,-5.54,1.54077,0.6,-15.067
221,-5.53,1.54077,0.8,-15.067
222,-5.53,1.54077,0.6,-14.4875
223,-5.53,1.54077,0.4,-15.067
224,-5.54,1.54077,0.4,-15.067
225,-5.55,1.54077,0.6,-15.067
226,-5.54,1.5341,0.6,-14.4875
227,-5.55,1.54077,0.6,-13.908
228,-5.54,1.54077,0.6,-13.908
229,-5.54,1.54077,0.6,-13.908
230,-5.55,1.54077,0.6,-13.908
231,-5.54,1.54077,0.8,-14.4875
232,-5.53,1.54077,0.4,-13.908
233,-5.55,1.54077,0.6,-14.4875
234,-5.54,1.54077,0.4,-13.908
235,-5.54,1.54077,0.4,-13.908
236,-5.55,1.54077,0.2,-13.908
237,-5.54,1.54077,0.2,-13.908
238,-5.55,1.54077,0.4,-14.4875
239,-5.54,1.54077,0.4,-14.4875
240,-5.55,1.5341,0.4,-13.908
241,-5.55,1.54077,0.4,-13.3285
242,-5.55,1.54077,0.2,-13.3285
243,-5.55,1.54077,0.2,-15.067
244,-5.54,1.54077,0.4,-13.908
245,-5.55,1.54077,0.4,-13.908
246,-5.56,1.54077,0.4,-12.749
247,-5.54,1.54077,0.6,-13.3285
248,-5.55,1.54744,0.4,-13.3285
249,-5.54,1.54744,0.6,-12.749
250,-5.54,1.54077,0.4,-12.749
251,-5.55,1.54744,0.6,-12.1695
252,-5.56,1.54077,0.4,-12.749
253,-5.54,1.54077,0.2,-13.3285
254,-5.54,1.54077,0.4,-13.3285
255,-5.54,1.54077,0.6,-13.3285
256,-5.55,1.54744,0.6,-12.749
257,-5.54,1.54744,0.4,-12.749
258,-5.56,1.54744,0.4,-13.3285
259,-5.54,1.54744,0.4,-12.749
260,-5.54,1.54077,0.6,-12.749
261,-5.55,1.54077,0.6,-12.749
262,-5.55,1.54077,0.4,-12.1695
263,-5.54,1.54744,0.6,-12.749
264,-5.56,1.54744,0.2,-12.749
265,-5.54,1.54744,0.2,-12.1695
266,-5.54,1.54744,0.4,-12.749
267,-5.54,1.54744,0.4,-12.1695
268,-5.55,1.54744,0.4,-11.59
269,-5.54,1.54077,0.4,-11.59
270,-5.55,1.54744,0.4,-11.0105
271,-5.55,1.54744,0.2,-11.59
272,-5.54,1.54744,0.4,-11.0105
273,-5.55,1.54744,0.6,-11.0105
274,-5.55,1.54077,0.4,-11.0105
275,-5.54,1.54744,0.4,-11.59
276,-5.55,1.54744,0.6,-12.1695
277,-5.55,1.54744,0.6,-11.0105
278,-5.55,1.54744,0.4,-11.0105
279,-5.55,1.54744,0.6,-10.431
280,-5.56,1.54744,0.8,-11.0105
281,-5.56,1.54744,0.6,-10.431
282,-5.55,1.54744,0.6,-10.431
283,-5.54,1.54744,0.4,-11.59
284,-5.53,1.54744,0.4,-11.0105
285,-5.55,1.54744,0.4,-11.59
286,-5.54,1.54077,0.2,-11.0105
287,-5.53,1.54744,0.2,-11.59
288,-5.54,1.54744,0.2,-11.0105
289,-5.54,1.54744,0.4,-11.0105
290,-5.54,1.54744,0.6,-9.272
291,-5.55,1.54077,0.6,-9.851501
292,-5.55,1.54744,0.4,-7.5335
293,-5.54,1.54744,0.4,-12.1695
294,-5.54,1.54744,0.6,-10.431
295,-5.54,1.54077,0.6,-9.851501
296,-5.54,1.54744,0.4,-9.851501
297,-5.56,1.54744,0.4,-9.272
298,-5.55,1.54744,0.2,-9.851501
299,-5.55,1.54744,0.4,-9.851501
300,-5.54,1.54744,0.4,-9.272
301,-5.56,1.54744,0.4,-9.272
302,-5.54,1.54744,0.4,-9.272
303,-5.54,1.54077,0.6,-10.431
304,-5.56,1.54744,0.6,-9.272
305,-5.56,1.54744,0.4,-9.272
306,-5.54,1.54744,0.2,-9.272
307,-5.55,1.54744,0.4,-8.113
308,-5.54,1.54744,0.2,-8.113
309,-5.54,1.54744,0.4,-8.6925
310,-5.55,1.54744,0.2,-9.851501
311,-5.55,1.54077,0.4,-8.6925
312,-5.54,1.54744,0.2,-8.6925
313,-5.55,1.54744,0,-8.113
314,-5.55,1.54744,0,-9.272
315,-5.55,1.54744,0,-9.272
316,-5.56,1.54744,0.2,-8.6925
317,-5.55,1.54744,0.2,-8.6925
318,-5.53,1.54744,0.2,-9.851501
319,-5.55,1.54077,0.2,-8.6925
320,-5.55,1.54744,0.2,-9.272
321,-5.55,1.54077,0.2,-8.113
322,-5.55,1.54077,0.2,-8.113
323,-5.55,1.54744,0.2,-9.272
324,-5.55,1.54744,0.4,-8.6925
325,-5.55,1.54744,0,-9.272
326,-5.55,1.54744,0.2,-8.6925
327,-5.55,1.54744,0.2,-8.113
328,-5.54,1.54077,0,-6.954
329,-5.56,1.54744,0.2,-8.113
330,-5.54,1.54744,0.2,-8.113
331,-5.55,1.54744,0,-7.5335
332,-5.55,1.54077,0.2,-7.5335
333,-5.56,1.54077,0,-8.113
334,-5.55,1.54744,0.2,-7.5335
335,-5.55,1.54077,0,-6.3745
336,-5.55,1.54744,0.2,-6.3745
337,-5.55,1.54744,0.2,-6.954
338,-5.55,1.54744,0,-7.5335
339,-5.54,1.54744,0,-6.954
340,-5.54,1.54744,0,-7.5335
341,-5.55,1.54077,0,-5.795
342,-5.55,1.54077,0,-6.3745
343,-5.54,1.54744,0,-7.5335
344,-5.55,1.54744,0.4,-6.954
345,-5.54,1.54744,0.2,-6.3745
346,-5.54,1.54744,0.2,-7.5335
347,-5.55,1.54077,0.2,-7.5335
348,-5.55,1.54744,0.2,-6.3745
349,-5.55,1.54744,0.2,-8.113
350,-5.56,1.54077,0.2,-4.636
351,-5.54,1.54744,0.2,-4.636
352,-5.54,1.54077,0.4,-4.0565
353,-5.54,1.54744,0.2,-5.2155
354,-5.55,1.54077,0.2,-4.636
355,-5.54,1.54077,0,-4.636
356,-5.55,1.54744,0,-4.636
357,-5.54,1.54744,0,-4.636
358,-5.54,1.54744,0,-4.636
359,-5.56,1.54744,0,-5.2155
360,-5.57,1.54744,0.2,-4.636
361,-5.56,1.54077,0,-3.477
362,-5.55,1.54077,0.2,-3.477
363,-5.56,1.54744,0.2,-5.2155
364,-5.55,1.54744,0.2,-4.636
365,-5.55,1.54744,0,-5.2155
366,-5.56,1.54744,0,-4.0565
367,-5.55,1.54744,0,-3.477
368,-5.54,1.54744,0,-3.477
369,-5.56,1.54077,0,-2.8975
370,-5.54,1.54744,0.2,-2.8975
371,-5.54,1.54744,0.4,-3.477
372,-5.55,1.54744,0.6,-2.8975
373,-5.55,1.54744,0.6,-2.8975
374,-5.53,1.54744,0.8,-2.8975
375,-5.54,1.54744,0.6,-2.318
376,-5.55,1.54744,0.4,-3.477
377,-5.55,1.54744,0.4,-2.8975
378,-5.56,1.54744,0.6,-2.8975
379,-5.56,1.54744,0.4,-2.318
380,-5.55,1.54744,0.4,-2.8975
381,-5.54,1.54744,0.4,-1.7385
382,-5.55,1.54744,0.4,-1.7385
383,-5.56,1.54744,0.4,-2.8975
384,-5.55,1.54744,0.2,-2.318
385,-5.55,1.54744,0.2,-1.7385
386,-5.54,1.54744,0.2,-1.7385
387,-5.55,1.54077,0,-2.318
388,-5.55,1.54744,0,-2.318
389,-5.56,1.54744,0,-1.159
390,-5.55,1.54744,0.2,-1.159
391,-5.55,1.54744,0.2,-1.7385
392,-5.55,1.54744,0.4,-1.159
393,-5.55,1.54744,0.6,-1.7385
394,-5.56,1.54744,0.2,-1.159
395,-5.56,1.54744,0.4,-1.159
396,-5.54,1.54744,0.2,-1.159
397,-5.55,1.54744,0,-0.5795
398,-5.55,1.54744,0,-0.5795
399,-5.55,1.54744,0.2,0
400,-5.55,1.54744,0.2,-0.5795
401,-5.55,1.54744,0.2,0
402,-5.55,1.54077,0.2,-0.5795
403,-5.55,1.54744,0.2,0
404,-5.54,1.54744,0.4,0
405,-5.56,1.54744,0.2,0
406,-5.56,1.54744,0.2,0.5795
407,-5.56,1.54744,0.2,0
408,-5.55,1.54744,0.4,0
409,-5.56,1.54744,0.4,0
410,-5.56,1.54744,0.6,0.5795
411,-5.56,1.54744,0.4,1.159
412,-5.56,1.54744,0.4,0.5795
413,-5.57,1.54744,0.4,1.159
414,-5.55,1.54744,0.4,1.7385
415,-5.56,1.54744,0.2,1.7385
416,-5.55,1.54744,0.6,1.7385
417,-5.54,1.54744,0.6,1.159
418,-5.56,1.54744,0.2,1.7385
419,-5.56,1.54744,0.4,1.7385
420,-5.53,1.54744,0.2,1.7385
421,-5.54,1.54744,0.2,3.477
422,-5.55,1.54744,0.2,2.8975
423,-5.54,1.54077,0.2,2.318
424,-5.56,1.54744,0,1.7385
425,-5.56,1.54744,0,2.8975
426,-5.55,1.54744,0,2.8975
427,-5.56,1.54744,0,2.8975
428,-5.56,1.54744,0,2.8975
429,-5.54,1.54744,0.2,3.477
430,-5.56,1.54744,0.2,2.8975
431,-5.55,1.54744,0,3.477
432,-5.56,1.54744,0,3.477
433,-5.54,1.54744,0.2,3.477
434,-5.56,1.54744,0.2,3.477
435,-5.56,1.54744,0.2,3.477
436,-5.56,1.54744,0.4,4.0565
437,-5.54,1.54744,0.4,4.636
438,-5.55,1.54744,0.2,4.0565
439,-5.56,1.54744,0.2,4.0565
440,-5.56,1.54744,0.4,4.636
441,-5.56,1.54744,0,4.636
442,-5.55,1.54744,0,4.0565
443,-5.55,1.54744,0.2,4.0565
444,-5.56,1.54744,0.2,4.0565
445,-5.55,1.54744,0.2,4.0565
446,-5.56,1.54744,0.2,3.477
447,-5.56,1.54744,0,3.477
448,-5.55,1.54744,0,4.0565
449,-5.55,1.54744,0,4.0565
450,-5.56,1.54744,0.2,3.477
451,-5.55,1.54744,0.2,4.636
452,-5.56,1.54744,0,4.0565
453,-5.56,1.54744,0.2,4.0565
454,-5.56,1.54744,0,4.636
455,-5.56,1.54744,0,4.636
456,-5.56,1.54744,0,4.636
457,-5.56,1.54744,0.2,4.0565
458,-5.57,1.54744,0,4.636
459,-5.56,1.55411,0.2,5.795
460,-5.55,1.54744,0.2,6.3745
461,-5.56,1.54744,0.2,6.954
462,-5.55,1.54744,0.2,4.636
463,-5.57,1.54744,0.2,2.8975
464,-5.55,1.54744,0.2,3.477
465,-5.57,1.54744,0.4,6.3745
466,-5.56,1.54744,0.2,4.636
467,-5.56,1.54744,0.2,5.795
468,-5.56,1.54744,0.4,4.636
469,-5.55,1.54744,0.2,5.795
470,-5.55,1.55411,0.2,4.0565
471,-5.55,1.55411,0.2,4.0565
472,-5.55,1.55411,0.4,4.636
473,-5.55,1.55411,0.6,4.0565
474,-5.57,1.55411,0.4,4.636
475,-5.56,1.54744,0.4,4.0565
476,-5.55,1.55411,0.4,5.795
477,-5.55,1.55411,0.4,4.636
478,-5.54,1.55411,0.4,5.2155
479,-5.54,1.55411,0.4,4.0565
480,-5.57,1.55411,0.4,4.636
481,-5.56,1.55411,0,5.795
482,-5.55,1.55411,0.2,4.0565
483,-5.57,1.55411,0.2,4.0565
484,-5.54,1.55411,0,4.636
485,-5.55,1.56078,0.2,4.636
486,-5.56,1.55411,0.2,3.477
487,-5.55,1.55411,0,4.0565
488,-5.53,1.55411,0,4.0565
489,-5.56,1.56078,0.2,4.0565
490,-5.55,1.56078,0.2,4.636
491,-5.56,1.55411,0.2,3.477
492,-5.56,1.56078,0.2,2.8975
493,-5.56,1.56078,0,2.318
494,-5.55,1.56078,0,2.318
495,-5.56,1.56078,0,2.8975
496,-5.56,1.56078,0,1.7385
497,-5.56,1.56078,0,1.7385
498,-5.55,1.56078,0,1.7385
499,-5.56,1.56078,0,1.7385
500,-5.55,1.56078,0.2,2.318
501,-5.55,1.56078,0.4,2.318
502,-5.55,1.56078,0.2,1.159
503,-5.55,1.56078,0.2,1.159
504,-5.55,1.56745,0.2,0
505,-5.55,1.56745,0.2,2.318
506,-5.56,1.56078,0.2,2.8975
507,-5.55,1.56745,0.2,2.8975
508,-5.56,1.56078,0.2,0.5795
509,-5.57,1.56745,0.2,0.5795
510,-5.55,1.56745,0.2,0.5795
511,-5.56,1.56745,0,0.5795
512,-5.55,1.56745,0.2,1.159
513,-5.55,1.56745,0,2.8975
514,-5.56,1.56745,0,-1.159
515,-5.55,1.56745,0,0.5795
516,-5.55,1.56745,0,0.5795
517,-5.56,1.56745,0,2.318
518,-5.55,1.56745,0.4,-1.159
519,-5.55,1.56745,0.2,0
520,-5.55,1.56745,0.4,-2.8975
521,-5.55,1.56745,0.2,0.5795
522,-5.55,1.56745,0,-2.318
523,-5.55,1.56745,0,-1.159
524,-5.56,1.56745,0.2,2.8975
525,-5.57,1.56745,0.2,-1.159
526,-5.56,1.56745,0,-2.8975
527,-5.56,1.56745,0,-1.159
528,-5.56,1.56745,0,-2.318
529,-5.55,1.56745,0,1.7385
530,-5.56,1.56745,0,-5.2155
531,-5.55,1.56745,0,-3.477
532,-5.55,1.56745,0,-2.318
533,-5.55,1.56745,0,-1.159
534,-5.55,1.57412,0,1.159
535,-5.56,1.56745,0.2,-2.8975
536,-5.57,1.57412,0,-5.795
537,-5.56,1.57412,0,-0.5795
538,-5.55,1.56745,0.2,-4.0565
539,-5.56,1.57412,0.2,-5.2155
540,-5.55,1.56745,0.2,-3.477
541,-5.55,1.57412,0.2,-2.318
542,-5.57,1.57412,0.2,-4.0565
543,-5.56,1.57412,0,-4.636
544,-5.56,1.57412,0.2,-5.2155
545,-5.56,1.57412,0.2,-3.477
546,-5.56,1.57412,0.2,-5.2155
547,-5.56,1.57412,0.2,-5.2155
548,-5.55,1.57412,0.2,-5.795
549,-5.54,1.57412,0.4,-8.113
550,-5.55,1.57412,0.6,-8.113
551,-5.56,1.57412,0.6,-9.272
552,-5.56,1.58079,0.4,-4.0565
553,-5.56,1.57412,0.4,-7.5335
554,-5.57,1.58079,0.4,-6.954
555,-5.57,1.57412,0.4,-5.795
556,-5.55,1.57412,0.4,-8.6925
557,-5.55,1.58079,0.4,-6.954
558,-5.57,1.58079,0.2,-8.113
559,-5.54,1.58079,0.2,-5.795
560,-5.56,1.58079,0.4,-9.272
561,-5.57,1.58079,0.4,-2.318
562,-5.55,1.58079,0.4,-11.0105
563,-5.55,1.58079,0.4,-9.851501
564,-5.55,1.58079,0.2,-6.954
565,-5.55,1.58079,0.4,-14.4875
566,-5.55,1.58079,0.2,-11.59
567,-5.55,1.58079,0.4,-7.5335
568,-5.55,1.58079,0.6,-9.272
569,-5.56,1.58746,0.4,-10.431
570,-5.55,1.58746,0.4,-11.59
571,-5.56,1.58746,0.4,-10.431
572,-5.56,1.58746,0.2,-10.431
573,-5.56,1.58746,0.4,-11.59
574,-5.55,1.58746,0.4,-11.59
575,-5.55,1.59413,0.2,-10.431
576,-5.56,1.59413,0.2,-12.1695
577,-5.57,1.58746,0.2,-12.1695
578,-5.56,1.59413,0.4,-12.1695
579,-5.57,1.59413,0.2,-12.1695
580,-5.55,1.59413,0.2,-11.59
581,-5.55,1.59413,0.2,-13.3285
582,-5.55,1.6008,0.4,-16.226
583,-5.55,1.59413,0.2,-12.749
584,-5.56,1.59413,0.6,-15.6465
585,-5.56,1.6008,0.2,-12.749
586,-5.54,1.6008,0.2,-13.908
587,-5.54,1.6008,0.4,-13.908
588,-5.57,1.6008,0.4,-12.1695
589,-5.56,1.6008,0.4,-12.1695
590,-5.56,1.6008,0.6,-15.6465
591,-5.56,1.6008,0.6,-14.4875
592,-5.56,1.6008,0.6,-17.9645
593,-5.56,1.6008,0.2,-13.908
594,-5.55,1.6008,0.2,-14.4875
595,-5.55,1.60747,0.2,-8.6925
596,-5.57,1.6008,0.4,-13.908
597,-5.56,1.6008,0.2,-15.067
598,-5.56,1.6008,0.4,-14.4875
599,-5.56,1.6008,0.4,-13.908
600,-5.55,1.60747,0.4,-12.1695
601,-5.56,1.60747,0.4,-14.4875
602,-5.57,1.60747,0.6,-16.226
603,-5.56,1.60747,0.6,-17.385
604,-5.55,1.60747,0.6,-15.6465
605,-5.56,1.60747,0.6,-13.908
606,-5.56,1.60747,0.6,-15.067
607,-5.55,1.60747,0.6,-14.4875
608,-5.56,1.60747,0.4,-14.4875
609,-5.56,1.60747,0.6,-15.067
610,-5.56,1.60747,0.8,-15.6465
611,-5.55,1.60747,0.8,-15.6465
612,-5.56,1.60747,0.8,-15.6465
613,-5.55,1.60747,0.6,-15.6465
614,-5.56,1.60747,0.8,-15.6465
615,-5.57,1.60747,0.6,-14.4875
616,-5.54,1.60747,0.6,-15.067
617,-5.56,1.60747,0.4,-15.6465
618,-5.55,1.60747,0.4,-15.6465
619,-5.57,1.60747,0.6,-15.067
620,-5.55,1.60747,0.6,-13.908
621,-5.57,1.60747,0.8,-15.067
622,-5.56,1.60747,0.6,-15.6465
623,-5.56,1.60747,0.6,-15.6465
624,-5.56,1.60747,0.6,-14.4875
625,-5.56,1.60747,0.6,-15.067
626,-5.56,1.60747,0.6,-14.4875
627,-5.56,1.60747,0.6,-13.908
628,-5.56,1.60747,1,-14.4875
629,-5.55,1.60747,0.8,-13.3285
630,-5.56,1.60747,0.8,-13.908
631,-5.56,1.60747,1,-14.4875
632,-5.56,1.60747,1,-13.908
633,-5.56,1.60747,0.6,-14.4875
634,-5.56,1.60747,0.4,-13.3285
635,-5.54,1.60747,0.6,-14.4875
636,-5.56,1.60747,0.8,-13.908
637,-5.57,1.60747,1,-13.3285
638,-5.57,1.60747,0.8,-13.3285
639,-5.57,1.60747,0.8,-13.3285
640,-5.57,1.61414,0.8,-12.1695
641,-5.55,1.60747,0.6,-11.59
642,-5.56,1.61414,0.6,-12.1695
643,-5.56,1.60747,0.8,-12.749
644,-5.55,1.60747,0.8,-12.749
645,-5.56,1.61414,0.8,-12.1695
646,-5.55,1.60747,0.8,-12.749
647,-5.55,1.60747,1,-12.1695
648,-5.56,1.60747,1,-12.1695
649,-5.56,1.60747,0.8,-12.749
650,-5.56,1.60747,1,-12.1695
651,-5.56,1.60747,1,-11.59
652,-5.55,1.60747,1,-11.0105
653,-5.55,1.60747,1,-10.431
654,-5.55,1.61414,1,-11.0105
655,-5.57,1.60747,1,-9.851501
656,-5.57,1.60747,1,-10.431
