CSV Data,0.00sec - 478.55sec
DATASET,F055
VERSION,1
SERIES,CH_1,CH_2,CH_3,CH_4
1581,0.964,-8.000001E-02,-2.8,201.292
1582,0.9680001,-7.600001E-02,-2.6,201.292
1583,0.964,-7.600001E-02,-2.8,201.292
1584,0.964,-8.000001E-02,-2.8,201.292
1585,0.964,-7.600001E-02,-2.8,201.292
1586,0.964,-8.000001E-02,-2.8,201.845
1587,0.9680001,-7.600001E-02,-2.8,201.845
1588,0.964,-8.000001E-02,-2.8,201.292
1589,0.964,-7.600001E-02,-2.8,201.292
1590,0.964,-8.000001E-02,-2.8,201.845
1591,0.9680001,-7.600001E-02,-2.8,201.845
1592,0.964,-8.000001E-02,-2.6,201.292
1593,0.964,-8.000001E-02,-2.8,201.292
1594,0.964,-8.000001E-02,-2.6,201.845
1595,0.964,-7.600001E-02,-2.8,201.292
1596,0.9680001,-8.000001E-02,-2.8,201.292
1597,0.9680001,-8.000001E-02,-2.8,201.292
1598,0.964,-8.000001E-02,-2.8,201.845
1599,0.964,-7.600001E-02,-2.8,201.292
1600,0.964,-8.000001E-02,-2.6,201.845
1601,0.964,-7.600001E-02,-2.8,201.292
1602,0.9680001,-7.600001E-02,-2.8,201.845
1603,0.964,-7.600001E-02,-2.6,201.292
1604,0.96,-8.000001E-02,-2.8,201.292
1605,0.964,-8.000001E-02,-2.8,201.292
1606,0.964,-7.600001E-02,-2.8,201.845
1607,0.964,-8.000001E-02,-2.8,201.292
1608,0.964,-8.000001E-02,-2.8,201.292
1609,0.964,-8.000001E-02,-2.8,201.845
1610,0.964,-8.000001E-02,-2.8,201.292
1611,0.96,-8.000001E-02,-2.6,201.292
1612,0.964,-8.000001E-02,-2.8,201.845
1613,0.964,-7.600001E-02,-2.8,201.292
1614,0.964,-8.000001E-02,-2.8,201.292
1615,0.96,-8.000001E-02,-2.8,201.845
1616,0.96,-8.000001E-02,-2.8,201.292
1617,0.96,-8.000001E-02,-2.6,201.292
1618,0.96,-8.000001E-02,-2.8,201.292
1619,0.956,-8.000001E-02,-2.8,201.845
1620,0.96,-8.000001E-02,-2.6,201.292
1621,0.96,-8.000001E-02,-2.6,201.292
1622,0.96,-8.000001E-02,-2.6,201.845
1623,0.96,-8.000001E-02,-2.8,201.292
1624,0.96,-7.600001E-02,-2.6,201.845
1625,0.96,-8.000001E-02,-2.8,201.292
1626,0.96,-8.000001E-02,-2.8,201.292
1627,0.96,-8.000001E-02,-2.8,201.845
1628,0.96,-8.000001E-02,-2.8,201.292
1629,0.964,-8.000001E-02,-2.8,201.292
1630,0.96,-7.600001E-02,-2.8,201.292
1631,0.96,-7.600001E-02,-2.6,201.845
1632,0.96,-8.000001E-02,-2.8,201.292
1633,0.96,-8.000001E-02,-2.6,201.292
1634,0.96,-7.600001E-02,-2.6,201.845
1635,0.964,-8.000001E-02,-2.8,201.292
1636,0.96,-7.600001E-02,-2.8,201.845
1637,0.96,-7.600001E-02,-2.6,201.845
1638,0.96,-7.600001E-02,-2.8,201.845
1639,0.956,-7.600001E-02,-2.8,201.292
1640,0.956,-7.600001E-02,-2.8,201.845
1641,0.956,-8.000001E-02,-2.8,201.845
1642,0.956,-8.000001E-02,-2.8,201.292
1643,0.956,-8.000001E-02,-2.8,201.845
1644,0.956,-7.600001E-02,-2.8,201.292
1645,0.956,-7.600001E-02,-2.6,201.845
1646,0.956,-7.600001E-02,-2.8,201.292
1647,0.956,-8.000001E-02,-2.6,201.845
1648,0.956,-8.000001E-02,-2.8,201.845
1649,0.956,-7.600001E-02,-2.8,201.845
1650,0.956,-7.600001E-02,-2.8,201.845
1651,0.956,-8.000001E-02,-2.8,201.845
1652,0.956,-7.600001E-02,-2.6,201.845
1653,0.956,-7.600001E-02,-2.8,201.292
1654,0.952,-8.000001E-02,-2.6,201.292
1655,0.956,-8.000001E-02,-2.8,201.845
1656,0.956,-8.000001E-02,-2.8,201.845
1657,0.956,-7.600001E-02,-2.8,201.845
1658,0.952,-7.600001E-02,-2.8,201.845
1659,0.956,-8.000001E-02,-2.8,201.845
1660,0.956,-7.600001E-02,-2.8,201.845
1661,0.956,-8.000001E-02,-2.8,201.845
1662,0.956,-8.000001E-02,-2.8,201.845
1663,0.956,-7.600001E-02,-2.8,201.845
1664,0.956,-7.600001E-02,-2.8,201.845
1665,0.956,-8.000001E-02,-2.8,201.845
1666,0.956,-7.600001E-02,-2.6,201.845
1667,0.956,-8.000001E-02,-2.8,201.845
1668,0.956,-7.600001E-02,-2.8,201.845
1669,0.956,-8.000001E-02,-2.8,201.845
1670,0.956,-8.000001E-02,-2.8,201.292
1671,0.956,-7.600001E-02,-2.8,201.292
1672,0.956,-8.000001E-02,-2.8,201.845
1673,0.956,-7.600001E-02,-2.6,201.845
1674,0.952,-8.000001E-02,-2.8,201.845
1675,0.956,-8.000001E-02,-2.8,201.845
1676,0.956,-8.000001E-02,-2.8,201.845
1677,0.956,-7.600001E-02,-2.6,201.845
1678,0.956,-8.000001E-02,-2.8,201.845
1679,0.956,-8.000001E-02,-2.8,201.845
1680,0.956,-8.000001E-02,-2.8,201.845
1681,0.956,-8.000001E-02,-2.8,201.845
1682,0.956,-8.000001E-02,-2.8,201.845
1683,0.956,-7.600001E-02,-2.8,201.845
1684,0.956,-8.000001E-02,-2.8,202.398
1685,0.956,-8.000001E-02,-2.8,201.845
1686,0.956,-8.000001E-02,-2.8,201.845
1687,0.956,-7.600001E-02,-2.8,201.845
1688,0.952,-8.000001E-02,-2.8,201.845
1689,0.956,-7.600001E-02,-2.8,201.845
1690,0.952,-7.600001E-02,-2.8,201.845
1691,0.956,-8.000001E-02,-2.8,201.845
1692,0.956,-8.000001E-02,-2.8,201.845
1693,0.956,-7.600001E-02,-2.8,201.845
1694,0.956,-7.600001E-02,-2.8,201.845
1695,0.956,-8.000001E-02,-2.8,201.845
1696,0.956,-7.600001E-02,-2.8,201.845
1697,0.956,-7.600001E-02,-2.6,201.845
1698,0.952,-8.000001E-02,-2.8,201.845
1699,0.956,-7.600001E-02,-2.8,201.845
1700,0.952,-7.600001E-02,-2.8,201.845
1701,0.956,-7.600001E-02,-2.8,201.845
1702,0.956,-7.600001E-02,-2.8,201.845
1703,0.956,-7.600001E-02,-2.6,202.398
1704,0.956,-8.000001E-02,-2.8,201.845
1705,0.956,-7.600001E-02,-2.8,201.845
1706,0.956,-7.600001E-02,-2.8,201.845
1707,0.956,-7.600001E-02,-2.8,201.845
1708,0.956,-7.600001E-02,-2.8,202.398
1709,0.956,-8.000001E-02,-2.8,201.845
1710,0.956,-8.000001E-02,-2.8,202.398
1711,0.96,-7.600001E-02,-2.8,202.398
1712,0.956,-8.000001E-02,-2.8,202.398
1713,0.96,-7.600001E-02,-2.8,202.398
1714,0.96,-8.000001E-02,-2.8,201.845
1715,0.964,-8.000001E-02,-2.8,201.845
1716,0.9720001,-8.000001E-02,-2.8,201.845
1717,0.9680001,-7.600001E-02,-2.8,202.398
1718,0.96,-7.600001E-02,-2.8,201.845
1719,0.96,-8.000001E-02,-2.8,201.845
1720,0.956,-8.000001E-02,-2.8,201.845
1721,0.956,-7.600001E-02,-2.8,202.398
1722,0.956,-7.600001E-02,-2.8,201.845
1723,0.96,-8.000001E-02,-2.8,201.845
1724,0.96,-8.000001E-02,-3,201.845
1725,0.96,-7.600001E-02,-2.8,202.398
1726,0.96,-8.000001E-02,-2.8,201.845
1727,0.96,-7.600001E-02,-2.8,201.845
1728,0.96,-7.600001E-02,-2.8,201.845
1729,0.956,-7.600001E-02,-2.8,202.398
1730,0.956,-8.000001E-02,-2.8,202.398
1731,0.956,-8.000001E-02,-2.8,201.845
1732,0.956,-7.600001E-02,-3,202.398
1733,0.956,-8.000001E-02,-2.8,202.398
1734,0.956,-7.600001E-02,-2.8,202.398
1735,0.956,-8.000001E-02,-2.8,202.398
1736,0.956,-7.600001E-02,-2.8,202.398
1737,0.952,-7.600001E-02,-2.8,202.398
1738,0.956,-7.600001E-02,-2.8,202.398
1739,0.956,-8.000001E-02,-2.8,201.845
1740,0.956,-8.000001E-02,-2.8,202.398
1741,0.956,-7.600001E-02,-2.8,202.398
1742,0.9680001,-8.000001E-02,-2.8,202.398
1743,0.9680001,-7.600001E-02,-2.8,202.398
1744,0.964,-8.000001E-02,-2.8,201.845
1745,0.96,-7.600001E-02,-2.8,202.398
1746,0.956,-8.000001E-02,-2.8,202.398
1747,0.96,-7.600001E-02,-2.8,202.398
1748,0.956,-7.600001E-02,-2.8,202.398
1749,0.96,-7.600001E-02,-2.8,202.398
1750,0.96,-7.600001E-02,-2.8,202.398
1751,0.96,-7.600001E-02,-2.8,202.398
1752,0.96,-8.000001E-02,-2.8,202.398
1753,0.96,-7.600001E-02,-2.8,202.398
1754,0.964,-7.600001E-02,-2.8,202.398
1755,0.96,-7.600001E-02,-2.8,202.398
1756,0.96,-7.600001E-02,-2.8,202.398
1757,0.96,-7.600001E-02,-2.8,201.845
1758,0.96,-8.000001E-02,-2.8,202.398
1759,0.96,-7.600001E-02,-2.8,202.398
1760,0.96,-7.600001E-02,-2.8,202.398
1761,0.96,-7.600001E-02,-2.8,202.398
1762,0.96,-7.600001E-02,-3,202.398
1763,0.96,-8.000001E-02,-2.8,202.398
1764,0.964,-7.600001E-02,-2.8,202.398
1765,0.96,-8.000001E-02,-2.8,202.398
1766,0.964,-7.600001E-02,-2.8,202.951
1767,0.96,-8.000001E-02,-2.8,202.398
1768,0.964,-7.600001E-02,-2.8,202.398
1769,0.96,-7.600001E-02,-3,202.398
1770,0.96,-7.600001E-02,-2.8,202.398
1771,0.964,-7.600001E-02,-2.8,202.398
1772,0.964,-8.000001E-02,-2.8,202.398
1773,0.9720001,-7.600001E-02,-2.8,202.398
1774,0.9720001,-8.000001E-02,-2.8,202.398
1775,0.9720001,-7.600001E-02,-2.8,202.398
1776,0.9680001,-8.000001E-02,-3,202.398
1777,0.9720001,-7.600001E-02,-2.8,202.398
1778,0.98,-7.600001E-02,-2.8,202.398
1779,0.9440001,-7.600001E-02,-2.8,202.398
1780,0.9,-8.000001E-02,-3,202.398
1781,0.9080001,-8.000001E-02,-2.8,202.398
1782,0.936,-8.000001E-02,-2.8,202.398
1783,0.9440001,-7.600001E-02,-2.8,202.398
1784,0.9440001,-8.000001E-02,-2.8,202.398
1785,0.928,-7.600001E-02,-2.8,202.398
1786,0.9,-7.600001E-02,-2.8,202.398
1787,0.8800001,-7.600001E-02,-2.8,202.398
1788,0.892,-7.600001E-02,-2.8,202.398
1789,0.9080001,-8.000001E-02,-2.8,202.398
1790,0.924,-8.000001E-02,-2.8,202.398
1791,0.932,-8.000001E-02,-2.8,202.951
1792,0.936,-7.600001E-02,-2.8,202.951
1793,0.928,-8.000001E-02,-3,202.398
1794,0.928,-8.000001E-02,-2.8,202.398
1795,0.924,-7.600001E-02,-2.8,202.398
1796,0.92,-8.000001E-02,-2.8,202.398
1797,0.924,-7.600001E-02,-2.8,202.951
1798,0.92,-8.000001E-02,-2.8,202.398
1799,0.92,-8.000001E-02,-2.8,202.398
1800,0.924,-8.000001E-02,-2.8,202.398
1801,0.924,-7.600001E-02,-2.8,202.951
1802,0.924,-8.000001E-02,-2.8,202.398
1803,0.932,-8.000001E-02,-2.8,202.398
1804,0.932,-7.600001E-02,-2.8,202.398
1805,0.932,-7.600001E-02,-2.8,202.951
1806,0.928,-7.600001E-02,-2.8,202.951
1807,0.928,-7.600001E-02,-2.8,202.398
1808,0.928,-8.000001E-02,-2.8,202.398
1809,0.92,-7.600001E-02,-2.8,202.398
1810,0.924,-7.600001E-02,-3,202.951
1811,0.8880001,-7.600001E-02,-2.8,202.398
1812,0.892,-7.600001E-02,-2.8,202.951
1813,0.9080001,-8.000001E-02,-2.8,202.398
1814,0.9,-7.600001E-02,-2.8,202.398
1815,0.9120001,-8.000001E-02,-2.8,202.951
1816,0.928,-7.600001E-02,-2.8,202.398
1817,0.936,-7.600001E-02,-2.8,202.398
1818,0.9400001,-8.000001E-02,-2.8,202.398
1819,0.932,-8.000001E-02,-2.8,202.398
1820,0.932,-8.000001E-02,-2.8,202.951
1821,0.932,-7.600001E-02,-2.8,202.951
1822,0.928,-8.000001E-02,-2.8,202.951
1823,0.932,-7.600001E-02,-2.8,202.398
1824,0.928,-7.600001E-02,-2.8,202.398
1825,0.928,-7.600001E-02,-2.8,202.951
1826,0.928,-8.000001E-02,-2.8,202.398
1827,0.932,-7.600001E-02,-2.8,202.951
1828,0.928,-7.600001E-02,-3,202.398
1829,0.932,-7.600001E-02,-2.8,202.951
1830,0.932,-8.000001E-02,-2.8,202.951
1831,0.932,-8.000001E-02,-2.8,202.951
1832,0.928,-8.000001E-02,-2.8,202.398
1833,0.932,-7.600001E-02,-2.8,202.951
1834,0.932,-7.600001E-02,-2.8,202.951
1835,0.928,-7.600001E-02,-2.8,202.951
1836,0.932,-7.600001E-02,-2.8,202.951
1837,0.932,-8.000001E-02,-2.8,202.398
1838,0.928,-8.000001E-02,-2.8,202.951
1839,0.932,-7.600001E-02,-2.8,202.951
1840,0.932,-7.600001E-02,-2.8,202.951
1841,0.932,-7.600001E-02,-2.8,202.398
1842,0.932,-8.000001E-02,-2.8,202.951
1843,0.932,-7.600001E-02,-2.8,202.398
1844,0.928,-8.000001E-02,-2.8,202.398
1845,0.932,-7.600001E-02,-2.8,202.951
1846,0.932,-8.000001E-02,-2.8,202.398
1847,0.932,-7.600001E-02,-2.8,202.398
1848,0.932,-7.600001E-02,-2.8,202.951
1849,0.932,-7.600001E-02,-2.8,202.398
1850,0.932,-8.000001E-02,-2.8,202.398
1851,0.932,-7.600001E-02,-2.8,202.951
1852,0.932,-7.600001E-02,-2.8,202.398
1853,0.932,-8.000001E-02,-2.8,202.398
1854,0.932,-7.600001E-02,-2.8,202.951
1855,0.932,-8.000001E-02,-3,202.398
1856,0.928,-7.600001E-02,-2.8,202.951
1857,0.928,-8.000001E-02,-3,202.951
1858,0.932,-7.600001E-02,-2.8,202.951
1859,0.932,-8.000001E-02,-3,202.398
1860,0.928,-8.000001E-02,-2.8,202.951
1861,0.932,-8.000001E-02,-2.8,202.951
1862,0.932,-8.000001E-02,-2.8,202.951
1863,0.932,-8.000001E-02,-2.8,202.951
1864,0.932,-7.600001E-02,-2.8,202.398
1865,0.932,-8.000001E-02,-2.8,202.398
1866,0.932,-8.000001E-02,-2.8,202.951
1867,0.932,-8.000001E-02,-2.8,202.951
1868,0.932,-7.600001E-02,-2.8,202.951
1869,0.932,-8.000001E-02,-2.8,202.951
1870,0.932,-7.600001E-02,-2.8,202.951
1871,0.932,-7.600001E-02,-2.8,202.951
1872,0.936,-7.600001E-02,-2.8,202.951
1873,0.932,-8.000001E-02,-2.8,202.398
1874,0.932,-7.600001E-02,-2.8,202.398
1875,0.936,-8.000001E-02,-2.8,202.398
1876,0.932,-8.000001E-02,-3,202.951
1877,0.936,-7.600001E-02,-2.8,202.951
1878,0.932,-8.000001E-02,-3,202.398
1879,0.932,-8.000001E-02,-2.8,202.951
1880,0.932,-7.600001E-02,-2.8,202.951
1881,0.932,-7.600001E-02,-2.8,202.951
1882,0.932,-8.000001E-02,-2.8,202.951
1883,0.932,-8.000001E-02,-2.8,202.951
1884,0.932,-8.000001E-02,-2.8,202.398
1885,0.932,-7.600001E-02,-2.8,202.951
1886,0.932,-7.600001E-02,-2.8,202.951
1887,0.932,-7.600001E-02,-2.8,202.951
1888,0.932,-7.600001E-02,-3,202.951
1889,0.936,-8.000001E-02,-2.8,202.398
1890,0.932,-7.600001E-02,-2.8,202.951
1891,0.932,-8.000001E-02,-2.8,202.951
1892,0.932,-7.600001E-02,-2.8,202.951
1893,0.932,-7.600001E-02,-2.8,202.398
1894,0.932,-7.600001E-02,-2.8,202.951
1895,0.932,-8.000001E-02,-2.8,202.398
1896,0.936,-8.000001E-02,-2.8,202.951
1897,0.932,-7.600001E-02,-2.8,202.951
1898,0.932,-8.000001E-02,-2.8,202.951
1899,0.932,-8.000001E-02,-2.8,202.398
1900,0.932,-8.000001E-02,-2.8,202.398
1901,0.932,-8.000001E-02,-2.8,202.398
1902,0.932,-8.000001E-02,-3,202.951
1903,0.932,-8.000001E-02,-2.8,202.398
1904,0.936,-7.600001E-02,-2.8,202.951
1905,0.936,-7.600001E-02,-2.8,202.951
1906,0.936,-8.000001E-02,-2.8,202.951
1907,0.932,-8.000001E-02,-2.8,202.398
1908,0.932,-7.600001E-02,-2.8,202.951
1909,0.932,-7.600001E-02,-3,202.951
1910,0.932,-7.600001E-02,-3,202.951
1911,0.932,-8.000001E-02,-3,202.398
1912,0.932,-8.000001E-02,-2.8,202.398
1913,0.932,-8.000001E-02,-2.8,202.951
1914,0.932,-8.000001E-02,-2.8,202.951
1915,0.932,-7.600001E-02,-3,202.398
1916,0.932,-8.000001E-02,-2.8,202.951
1917,0.932,-7.600001E-02,-2.8,202.398
1918,0.932,-8.000001E-02,-2.8,202.951
1919,0.936,-7.600001E-02,-2.8,202.951
1920,0.932,-7.600001E-02,-2.8,202.398
1921,0.932,-7.600001E-02,-2.8,202.398
1922,0.932,-7.600001E-02,-2.8,202.398
1923,0.936,-7.600001E-02,-2.8,202.951
1924,0.932,-8.000001E-02,-3,202.398
1925,0.932,-7.600001E-02,-2.8,202.951
1926,0.932,-8.000001E-02,-2.8,202.951
1927,0.936,-7.600001E-02,-2.8,202.398
1928,0.932,-8.000001E-02,-2.8,202.398
1929,0.932,-8.000001E-02,-2.8,202.398
1930,0.932,-7.600001E-02,-2.8,202.398
1931,0.932,-7.600001E-02,-2.8,202.398
1932,0.932,-7.600001E-02,-2.8,202.951
1933,0.932,-7.600001E-02,-2.8,202.398
1934,0.932,-8.000001E-02,-2.8,202.398
1935,0.932,-8.000001E-02,-2.8,202.398
1936,0.932,-8.000001E-02,-2.8,202.951
1937,0.932,-7.600001E-02,-2.8,202.398
1938,0.932,-8.000001E-02,-2.8,202.951
1939,0.932,-7.600001E-02,-2.8,202.398
1940,0.932,-8.000001E-02,-2.8,202.398
1941,0.936,-7.600001E-02,-2.8,202.398
1942,0.936,-7.600001E-02,-2.8,202.951
1943,0.936,-7.600001E-02,-2.8,202.398
1944,0.936,-8.000001E-02,-3,202.398
1945,0.932,-7.600001E-02,-3,202.398
1946,0.932,-8.000001E-02,-2.8,202.951
1947,0.932,-8.000001E-02,-2.8,202.398
1948,0.932,-7.600001E-02,-2.8,202.398
1949,0.932,-7.600001E-02,-2.8,202.398
1950,0.932,-8.000001E-02,-2.8,202.398
1951,0.932,-8.000001E-02,-2.8,202.398
1952,0.932,-7.600001E-02,-2.8,202.951
1953,0.928,-8.000001E-02,-2.8,202.398
1954,0.928,-7.600001E-02,-2.8,202.398
1955,0.92,-7.600001E-02,-2.8,202.398
1956,0.92,-8.000001E-02,-3,202.398
1957,0.9160001,-8.000001E-02,-2.8,202.398
1958,0.9,-7.600001E-02,-2.8,202.398
1959,0.8840001,-7.600001E-02,-2.8,202.398
1960,0.86,-7.600001E-02,-3,202.398
1961,0.84,-7.600001E-02,-3,202.951
1962,0.8200001,-8.000001E-02,-3,202.398
1963,0.808,-7.600001E-02,-3,202.398
1964,0.788,-7.600001E-02,-3,202.398
1965,0.772,-7.600001E-02,-3,202.398
1966,0.748,-0.072,-3,202.398
1967,0.724,-0.072,-3,202.398
1968,0.696,-7.600001E-02,-3.2,202.398
1969,0.664,-0.072,-3,202.951
1970,0.636,-0.072,-3.2,202.398
1971,0.612,-0.072,-3.2,202.398
1972,0.596,-0.072,-3.2,202.398
1973,0.5840001,-0.072,-3.2,202.398
1974,0.568,-0.072,-3.4,202.398
1975,0.548,-0.068,-3.2,202.398
1976,0.532,-0.068,-3.2,202.398
1977,0.512,-0.068,-3.2,202.398
1978,0.492,-0.068,-3.2,202.398
1979,0.476,-0.068,-3.2,202.398
1980,0.476,-0.068,-3.2,202.398
1981,0.472,-0.068,-3.2,202.398
1982,0.476,-0.068,-3.2,202.398
1983,0.476,-0.068,-3.2,202.398
1984,0.472,-0.068,-3.2,202.398
1985,0.476,-0.068,-3.2,202.398
1986,0.472,-0.068,-3.2,202.398
1987,0.472,-0.068,-3.2,202.398
1988,0.472,-0.068,-3.2,202.398
1989,0.468,-0.068,-3.2,202.398
1990,0.464,-0.068,-3.2,202.398
1991,0.46,-0.068,-3.2,202.398
1992,0.452,-0.068,-3.2,202.398
1993,0.436,-0.068,-3.2,202.398
1994,0.428,-0.068,-3.2,202.398
1995,0.416,-0.068,-3.2,201.845
1996,0.408,-0.068,-3.2,201.845
1997,0.4,-0.068,-3.2,202.398
1998,0.396,-0.068,-3.2,201.845
1999,0.392,-0.064,-3.2,202.398
2000,0.388,-0.068,-3.2,202.398
2001,0.388,-0.068,-3.2,202.398
2002,0.384,-0.064,-3.2,202.398
2003,0.38,-0.068,-3.2,202.398
2004,0.38,-0.068,-3.2,202.398
2005,0.38,-0.068,-3.2,201.845
2006,0.38,-0.068,-3.2,201.845
2007,0.38,-0.068,-3.2,202.398
2008,0.38,-0.068,-3.2,201.845
2009,0.376,-0.068,-3.2,201.845
2010,0.376,-0.068,-3.2,201.845
2011,0.376,-0.068,-3.2,202.398
2012,0.372,-0.068,-3.2,202.398
2013,0.372,-0.064,-3.2,202.398
2014,0.368,-0.068,-3.2,202.398
2015,0.364,-0.068,-3.2,201.845
2016,0.36,-0.068,-3.2,201.845
2017,0.348,-0.068,-3.2,202.398
2018,0.336,-0.068,-3.2,201.845
2019,0.324,-0.064,-3.2,201.845
2020,0.316,-0.064,-3.2,202.398
2021,0.308,-0.064,-3.2,201.845
2022,0.308,-0.064,-3.2,202.398
2023,0.3,-0.064,-3.2,201.845
2024,0.3,-0.064,-3.4,201.845
2025,0.3,-0.064,-3.2,202.398
2026,0.296,-0.064,-3.2,201.845
2027,0.296,-0.064,-3.2,201.845
2028,0.292,-0.064,-3.2,201.845
2029,0.288,-0.068,-3.2,201.845
2030,0.28,-0.064,-3.2,202.398
2031,0.268,-0.064,-3.4,201.845
2032,0.272,-0.064,-3.2,201.845
2033,0.268,-0.064,-3.2,201.845
2034,0.268,-0.064,-3.2,202.398
2035,0.272,-0.064,-3.4,201.845
2036,0.268,-0.064,-3.2,201.845
2037,0.264,-0.064,-3.2,201.845
2038,0.268,-0.064,-3.2,201.845
2039,0.268,-0.064,-3.2,201.845
2040,0.268,-0.064,-3.2,201.845
2041,0.268,-0.064,-3.2,201.845
2042,0.264,-0.064,-3.2,201.845
2043,0.268,-0.064,-3.2,201.845
2044,0.272,-0.064,-3.2,201.845
2045,0.268,-0.064,-3.2,201.845
2046,0.268,-0.064,-3.2,201.845
2047,0.252,-0.064,-3.2,201.845
2048,0.252,-0.064,-3,201.845
2049,0.252,-0.064,-3.2,201.845
2050,0.252,-0.064,-3.2,201.845
2051,0.244,-0.064,-3.2,201.845
2052,0.244,-0.064,-3.2,201.845
2053,0.244,-0.064,-3.2,201.845
2054,0.244,-0.064,-3.2,201.845
2055,0.248,-0.064,-3.2,201.845
2056,0.232,-0.064,-3.2,201.845
2057,0.232,-0.06,-3.2,201.845
2058,0.212,-0.064,-3.2,201.845
2059,0.204,-0.064,-3.2,201.845
2060,0.2,-0.06,-3.2,201.845
2061,0.2,-0.06,-3.2,201.845
2062,0.196,-0.06,-3,201.845
2063,0.196,-0.064,-3.2,201.292
2064,0.192,-0.064,-3.2,201.845
2065,0.188,-0.06,-3.2,201.845
2066,0.184,-0.064,-3.2,201.845
2067,0.18,-0.06,-3.2,201.845
2068,0.164,-0.06,-3.2,201.292
2069,0.152,-0.064,-3.2,201.845
2070,0.148,-0.06,-3.2,201.845
2071,0.148,-0.06,-3.2,201.845
2072,0.136,-0.06,-3.2,201.845
2073,0.132,-0.06,-3.2,201.292
2074,0.128,-0.06,-3.2,201.292
2075,0.128,-0.06,-3.2,201.292
2076,0.128,-0.06,-3.2,201.292
2077,0.124,-0.06,-3.2,201.292
2078,0.128,-0.056,-3.2,201.845
2079,0.128,-0.06,-3.2,201.292
2080,0.128,-0.06,-3.2,201.292
2081,0.128,-0.06,-3.2,201.845
2082,0.12,-0.06,-3.2,201.845
2083,0.12,-0.06,-3.2,201.845
2084,0.116,-0.06,-3.2,201.292
2085,0.112,-0.06,-3,201.845
2086,0.112,-0.06,-3.2,201.292
2087,0.112,-0.06,-3.2,201.292
2088,0.116,-0.06,-3.2,201.292
2089,0.112,-0.06,-3.2,201.292
2090,0.112,-0.06,-3,201.292
2091,0.108,-0.06,-3.2,201.292
2092,9.200001E-02,-0.06,-3.2,201.292
2093,8.800001E-02,-0.06,-3.2,201.845
2094,8.000001E-02,-0.06,-3.2,201.845
2095,8.000001E-02,-0.06,-3,201.292
2096,7.600001E-02,-0.06,-3.2,201.292
2097,8.000001E-02,-0.06,-3.2,201.292
2098,8.000001E-02,-0.06,-3.2,201.292
2099,8.000001E-02,-0.06,-3.2,201.292
2100,8.000001E-02,-0.06,-3.2,201.292
2101,8.000001E-02,-0.06,-3.2,201.292
2102,0.052,-0.056,-3,201.845
2103,0.044,-0.056,-3.2,201.292
2104,0.044,-0.056,-3.2,201.845
2105,0.044,-0.056,-3.2,201.845
2106,0.04,-0.06,-3.2,201.845
2107,0.044,-0.056,-3.2,201.845
2108,0.04,-0.06,-3.2,201.292
2109,0.044,-0.06,-3.2,201.292
2110,0.044,-0.056,-3.2,201.292
2111,0.04,-0.06,-3.2,201.292
2112,0.04,-0.056,-3.2,201.845
2113,0.04,-0.06,-3.2,201.292
2114,0.044,-0.056,-3.2,201.292
2115,0.04,-0.056,-3,201.845
2116,0.04,-0.06,-3.2,201.292
2117,0.04,-0.056,-3,201.292
2118,0.04,-0.056,-3.2,201.292
2119,0.044,-0.06,-3,201.292
2120,0.04,-0.056,-3,201.292
2121,0.044,-0.056,-3,201.292
2122,0.044,-0.06,-3.2,201.292
2123,0.044,-0.056,-3,201.292
2124,0.044,-0.056,-3,201.292
2125,0.04,-0.06,-3.2,201.292
2126,0.044,-0.056,-3.2,201.845
2127,0.04,-0.056,-3.2,201.292
2128,0.04,-0.056,-3,201.292
2129,0.04,-0.056,-3,201.292
2130,0.04,-0.056,-3,201.845
2131,0.044,-0.056,-3,201.292
2132,0.044,-0.056,-3,201.292
2133,0.04,-0.056,-3.2,201.292
2134,0.044,-0.06,-3,201.292
2135,0.044,-0.056,-3,201.292
2136,0.04,-0.06,-3,201.292
2137,0.04,-0.056,-3,201.845
2138,0.04,-0.056,-3,201.292
2139,0.04,-0.056,-3,201.292
2140,0.04,-0.056,-3,201.292
2141,0.04,-0.06,-3,201.292
2142,0.04,-0.06,-3,201.292
2143,0.04,-0.056,-3,201.292
2144,0.04,-0.056,-3,201.292
2145,0.04,-0.056,-3,201.292
2146,0.04,-0.06,-3,201.292
2147,0.036,-0.06,-3,201.292
2148,0.04,-0.056,-3,201.292
2149,0.04,-0.06,-3,201.292
2150,0.04,-0.056,-3,201.292
2151,0.036,-0.06,-3,200.739
2152,0.04,-0.06,-3,201.292
2153,0.04,-0.06,-3,201.292
2154,0.04,-0.056,-3,201.292
2155,0.036,-0.056,-3,201.845
2156,0.036,-0.056,-3,201.292
2157,0.032,-0.056,-3,201.292
2158,0.036,-0.06,-3,201.292
2159,0.032,-0.06,-3,201.292
2160,0.032,-0.06,-3,201.292
2161,0.032,-0.056,-3,201.292
2162,0.032,-0.06,-3,201.292
2163,0.032,-0.06,-3,201.292
2164,0.032,-0.056,-3,201.292
2165,0.032,-0.056,-2.8,201.845
2166,0.028,-0.056,-3,201.292
2167,0.032,-0.06,-3,201.292
2168,0.028,-0.056,-3,201.292
2169,0.032,-0.056,-3,201.845
2170,0.032,-0.056,-2.8,201.292
2171,0.028,-0.06,-3,201.292
2172,0.032,-0.056,-3,201.292
2173,0.032,-0.056,-3,201.292
2174,0.028,-0.056,-3,201.292
