torsion_angle,height,rad_outer,rad_inner,void_ratio,strain_shear,stress_shear,stress_z,stress_outer,stress_inner,strain_dev,vel_rot,moment_inertial,time_duration
0.0,0.09853133132411059,0.049765317922,0.0301253835929,0.731652258265,0.0,2.12886052782,149988.237026,75001.7815976,74998.9405227,0.0,0.0,497441.299969,5.396076819737169e-07
8.49178937008e-06,0.09853133132411059,0.0497653179283,0.0301253836033,0.731652258265,2.51475075333e-06,201.123596451,149917.760157,75004.1001701,75003.3740936,2.90378405883e-06,0.0310514713958,497473.827042,0.00027002483448075186
2.55953181575e-05,0.09853133132411059,0.0497653179148,0.030125383581,0.731652258265,7.59459923295e-06,595.761879865,149793.024497,75015.095827,75019.960528,8.7694878273e-06,0.0471275224382,498287.565161,0.0005395107008887753
4.34590243808e-05,0.09853133132411059,0.0497653178569,0.0301253834854,0.731652258265,1.29052304533e-05,1003.67327315,149695.521395,75020.2280513,75027.9184884,1.49016767604e-05,0.0485574816145,497519.345935,0.0008089973137937464
6.11024329543e-05,0.09853133132411059,0.0497653177718,0.0301253833447,0.731652258265,1.81507404313e-05,1395.78635509,149566.703096,75031.2366843,75044.6578967,2.09586705365e-05,0.0485624827785,496815.392119,0.0010784846905228062
7.95598391278e-05,0.09853133132411059,0.0497653176431,0.0301253831321,0.731652258265,2.36379213993e-05,1808.95995911,149466.217605,75037.3033624,75052.4833424,2.72947226554e-05,0.0498510858263,497041.627036,0.001347972813270888
9.75339523637e-05,0.09853133132411059,0.0497653174936,0.0301253828852,0.731652258265,2.89819589932e-05,2197.22903297,149332.695416,75049.0422124,75069.6067683,3.34654876746e-05,0.0493605652323,496417.181785,0.001617461698673466
0.000116461234915,0.09853133132411059,0.0497653173015,0.0301253825679,0.731652258265,3.46087018038e-05,2611.82630333,149228.069495,75055.8788982,75077.9339847,3.99626936726e-05,0.0509211689742,497042.946966,0.0018869513327268474
0.000134839679503,0.09853133132411059,0.0497653170912,0.0301253822205,0.731652258265,4.00730155368e-05,2997.32476785,149089.723361,75068.3702006,75095.7723478,4.62723435597e-05,0.0502204991751,496418.531103,0.0021564417413856623
0.000154236293468,0.09853133132411059,0.0497653168402,0.0301253818058,0.731652258265,4.58392461591e-05,3413.11042177,148980.934393,75075.6926647,75104.1390985,5.29306184454e-05,0.0521109222156,497044.251595,0.002425932909727776
0.000172989962582,0.09853133132411059,0.049765316574,0.030125381366,0.731652258265,5.1415114089e-05,3796.30973362,148837.226551,75088.6694802,75122.3163033,5.93690823841e-05,0.0513676164864,496419.875084,0.002695424868237914
0.000192783364394,0.09853133132411059,0.0497653162684,0.0301253808613,0.731652258265,5.7299383987e-05,4212.85835284,148723.925722,75096.1010517,75130.4797563,6.61636598725e-05,0.0529237445035,497045.56171,0.0029649176040701455
0.000211834218773,0.09853133132411059,0.0497653159499,0.0301253803351,0.731652258265,6.29636258305e-05,4592.83203601,148574.02101,75109.0564012,75148.5167187,7.27041719128e-05,0.0521875387402,497257.567662,0.0032344111478625477
0.000231998341918,0.09853133132411059,0.0497653155934,0.0301253797462,0.731652258265,6.89581080473e-05,5009.53836091,148455.699804,75116.6650915,75156.6717107,7.96260144784e-05,0.0537419114557,497258.322163,0.0035039055202379776
0.000251327992535,0.09853133132411059,0.0497653152267,0.0301253791404,0.731652258265,7.47052848296e-05,5387.31371566,148301.329035,75130.2176343,75175.115286,8.62622944401e-05,0.0528497913576,500069.082175,0.0037734007258105164
0.000271737343163,0.09853133132411059,0.049765314822,0.0301253784719,0.731652258265,8.0772704411e-05,5803.86765883,148179.923082,75138.1692735,75183.3939527,9.32683609163e-05,0.0542882234816,500069.823731,0.004042896723241635
0.000291270007481,0.09853133132411059,0.0497653144085,0.0301253777888,0.731652258265,8.65803107444e-05,6177.71748283,148021.716858,75152.0188366,75201.922711,9.99744220896e-05,0.0533786296649,499397.2465,0.0043123934640958645
0.000311956621592,0.09853133132411059,0.0497653139603,0.0301253770483,0.731652258265,9.27300920609e-05,6593.52184868,147897.471218,75160.3667914,75210.4177012,0.000107075594854,0.0549381619612,499398.006302,0.004581890938533884
0.00033171280286,0.09853133132411059,0.0497653135052,0.0301253762966,0.731652258265,9.86040826873e-05,6963.73977782,147736.09817,75174.6375283,75229.2325218,0.000113858313171,0.054082638083,499845.114636,0.004851389143489894
0.000352635582387,0.09853133132411059,0.0497653130168,0.0301253754897,0.731652258265,0.000104824191116,7377.79086068,147610.746362,75183.9131929,75238.343989,0.000121040695883,0.0553618016337,498810.965412,0.005120888059895903
0.000372624474948,0.09853133132411059,0.0497653125238,0.0301253746753,0.731652258265,0.000110767296127,7742.36275456,147449.959659,75200.1227323,75258.7957796,0.000127903223774,0.0546704982522,498811.571208,0.005390387686731475
0.000393882401717,0.09853133132411059,0.0497653119984,0.0301253738075,0.731652258265,0.000117086975526,8155.21209765,147324.607178,75210.9570003,75269.4404801,0.000135200584255,0.0563102978931,499485.53383,0.00565988799983665
0.000414136915296,0.09853133132411059,0.0497653114702,0.0301253729349,0.731652258265,0.000123109181714,8516.47541359,147161.546431,75227.8165504,75290.3643002,0.000142154453435,0.0553318603952,498812.773909,0.0059293890085280005
0.000435655832394,0.09853133132411059,0.0497653109111,0.0301253720113,0.731652258265,0.000129506427483,8928.42599476,147034.989371,75239.2049107,75301.2991422,0.00014954138291,0.0569265875989,499806.621361,0.006198890730278525
0.000456083227373,0.09853133132411059,0.049765310352,0.0301253710876,0.731652258265,0.000135580060594,9285.72422335,146870.330529,75256.746405,75322.6792312,0.00015655463777,0.0557115244875,499273.315971,0.006468393166283729
0.000477811566766,0.09853133132411059,0.049765309764,0.0301253701163,0.731652258265,0.000142039578091,9695.21373938,146741.995984,75268.8142714,75334.2019298,0.000164013475286,0.057322625044,499273.926549,0.006737896282645981
0.000498409000963,0.09853133132411059,0.0497653091768,0.0301253691464,0.731652258265,0.000148163739177,10047.9917543,146575.021796,75287.1083615,75356.3295232,0.000171085077679,0.0561446265778,498841.327086,0.007007400076303372
0.000520329166418,0.09853133132411059,0.0497653085603,0.0301253681279,0.731652258265,0.00015468032814,10454.8950728,146444.369887,75299.704925,75368.3809301,0.000178609818537,0.0577773627644,498841.97162,0.007276894478719067
0.00054108292206,0.09853133132411059,0.0497653079436,0.0301253671091,0.731652258265,0.000160850969876,10802.4509636,146274.272989,75317.9205454,75390.5177476,0.000185735095214,0.0566702912329,499289.891022,0.007546399616984948
0.000563189806657,0.09853133132411059,0.0497653072971,0.0301253660411,0.731652258265,0.000167423097207,11207.2348489,146140.963939,75330.8551657,75402.741703,0.000193323969327,0.0581772155929,499290.591454,0.007815905443024464
0.000584038935304,0.09853133132411059,0.0497653066507,0.0301253649734,0.731652258265,0.000173622161533,11550.4342072,145970.147955,75349.7267675,75425.6083708,0.00020048206878,0.0569321593444,499291.276518,0.008085411932668544
0.000606229760104,0.09853133132411059,0.0497653059748,0.0301253638568,0.731652258265,0.000180219255689,11950.9264297,145835.465118,75362.9281911,75438.0761133,0.000208099775308,0.058234382695,499291.98571,0.00835491907889949
0.000627192920437,0.09853133132411059,0.0497653052998,0.0301253627417,0.731652258265,0.000186452164725,12288.5421291,145661.249284,75381.6818323,75460.8096016,0.000215296958468,0.0571451218288,499292.657765,0.008624426879743305
0.000649553752766,0.09853133132411059,0.0497653045957,0.0301253615786,0.731652258265,0.000193099717647,12686.1161179,145523.925248,75395.2432985,75473.290846,0.000222972932876,0.0587266573934,499293.343221,0.008893935334452383
0.000670624735391,0.09853133132411059,0.049765303894,0.0301253604194,0.731652258265,0.000199364757478,13019.1782398,145347.335746,75414.606866,75496.7651565,0.000230207220603,0.0574475564082,499865.854656,0.009163444448386298
0.000693079811565,0.09853133132411059,0.0497653031625,0.0301253592111,0.731652258265,0.000206040433707,13412.2991999,145208.165907,75428.705563,75510.1240561,0.000237915672202,0.058742091364,498298.682865,0.009432954216693433
0.000714210200622,0.09853133132411059,0.049765302431,0.0301253580027,0.731652258265,0.000212323099588,13740.01629,145031.952173,75449.4814506,75534.8019768,0.000245170316276,0.0575707907978,498299.40268,0.009702464630093431
0.000736697910165,0.09853133132411059,0.0497653016682,0.0301253567426,0.731652258265,0.000219008423926,14129.7293241,144895.630579,75465.4268726,75550.305686,0.000252889912271,0.059106741166,499724.811957,0.009971975678217587
0.000757808773881,0.09853133132411059,0.0497653009045,0.0301253554811,0.731652258265,0.000225285363131,14450.9129941,144721.216968,75486.8688557,75575.6937487,0.000260137947713,0.057619241546,499725.51805,0.010241487352384586
0.000780354373322,0.09853133132411059,0.0497653001106,0.0301253541694,0.731652258265,0.00023198792188,14835.3395168,144583.332561,75502.879599,75591.1064666,0.000267877448107,0.0590666303779,499034.970567,0.010510999641851041
0.000801484535676,0.09853133132411059,0.0497652993167,0.030125352858,0.731652258265,0.000238270622373,15152.4335369,144406.801105,75524.5694635,75616.7370371,0.000275132139995,0.0575062524334,499035.664133,0.01078051253760761
0.00082397562974,0.09853133132411059,0.0497652984918,0.0301253514953,0.731652258265,0.000244957044324,15532.5542984,144268.76375,75540.8295289,75632.5452869,0.000282853011269,0.0587838644554,497725.739755,0.011050026023705932
0.000845034741715,0.09853133132411059,0.0497652976646,0.0301253501288,0.731652258265,0.000251218581531,15843.0393921,144093.214899,75562.3813799,75658.3871243,0.00029008327035,0.0573093559174,497726.407162,0.011319540095801994
0.000867481659006,0.09853133132411059,0.0497652968029,0.0301253487054,0.731652258265,0.000257891847389,16215.4260889,143954.236472,75578.872655,75674.5925621,0.000297788955077,0.0586788130121,497745.503881,0.011589054724799772
0.000888573682492,0.09853133132411059,0.0497652959386,0.0301253472775,0.731652258265,0.000264163126439,16518.7641992,143776.675156,75600.5433018,75700.4615219,0.00030503046797,0.0573428237202,497266.530589,0.011858569904308754
0.000911090966415,0.09853133132411059,0.0497652950431,0.0301253457983,0.731652258265,0.00027085719693,16885.1552346,143632.758381,75616.7325515,75715.6622488,0.00031276018035,0.05891477047,497746.968341,0.012128085695709934
0.000932246820853,0.09853133132411059,0.049765294152,0.0301253443263,0.731652258265,0.000277147627195,17186.0397192,143443.837026,75636.6963811,75738.8810635,0.000320023811075,0.0572390112604,496356.714659,0.012397602226403497
0.000954656851322,0.09853133132411059,0.0497652932366,0.030125342814,0.731652258265,0.000283809855341,17546.511748,143301.132932,75653.526539,75754.8227781,0.000327716758479,0.0586397562941,496044.129901,0.012667119475755629
0.000975719810125,0.09853133132411059,0.0497652923242,0.0301253413069,0.731652258265,0.000290072538013,17835.5573509,143119.169988,75674.8535685,75779.8804382,0.000334948352649,0.0572286876735,496358.209252,0.01293660181128637
0.000998305117034,0.09853133132411059,0.0497652913851,0.0301253397556,0.731652258265,0.000296786877819,18189.1709182,142973.631704,75691.2180895,75794.9101135,0.000342701476865,0.0588798563199,495776.20929,0.013205977413804693
0.00101949704006,0.09853133132411059,0.0497652904512,0.0301253382127,0.731652258265,0.000303087839202,18474.1835126,142792.213177,75713.6168149,75820.982069,0.000349977274857,0.0574642083323,493566.169245,0.013475496867148738
0.00104203478324,0.09853133132411059,0.0497652894901,0.0301253366251,0.731652258265,0.000309787878851,18824.2069562,142650.505574,75731.4130556,75837.5826835,0.000357713890311,0.0590606913509,496081.904782,0.013744816517914912
0.00106308184783,0.09853133132411059,0.0497652885331,0.0301253350442,0.731652258265,0.000316046127032,19101.6087824,142470.665491,75753.4309266,75862.867534,0.000364940371363,0.0571982028701,492184.328696,0.014014337367446934
0.00108552595895,0.09853133132411059,0.0497652875525,0.0301253334243,0.731652258265,0.000322718500706,19444.3355631,142328.820267,75771.193069,75879.3641945,0.0003726450444,0.0585341241536,491853.373772,0.014283858756077343
0.00110647855426,0.09853133132411059,0.0497652865779,0.0301253318143,0.731652258265,0.000328948485683,19714.3013401,142149.570054,75793.403741,75904.788944,0.000379838893287,0.0568907757429,491374.376498,0.01455338066811217
0.00112879538597,0.09853133132411059,0.0497652855803,0.0301253301663,0.731652258265,0.00033558302016,20049.7278817,142007.667059,75810.9719658,75920.7625695,0.000387499876691,0.058293199584,494018.119182,0.01482285291398492
0.00114961579094,0.09853133132411059,0.0497652845918,0.0301253285333,0.731652258265,0.000341773728262,20313.5939804,141827.561362,75832.3538918,75945.075059,0.00039464837559,0.0564364927384,492772.448923,0.015092376537604866
0.00117170881895,0.09853133132411059,0.0497652835824,0.0301253268659,0.731652258265,0.00034834185811,20642.5530186,141686.703085,75849.4909707,75960.6489357,0.000402232684405,0.0575207161788,493519.538704,0.015361825536756597
0.0011922583581,0.09853133132411059,0.0497652825802,0.0301253252103,0.731652258265,0.000354451967296,20899.0428509,141508.666897,75870.3513095,75984.6511152,0.000409288118992,0.0557572900659,493694.938832,0.01563135043972657
0.00121403869,0.09853133132411059,0.0497652815544,0.0301253235158,0.731652258265,0.0003609272,21218.4285464,141363.174677,75884.8511498,75997.8756384,0.000416765163106,0.0566632075151,496062.444124,0.015900825773788207
0.00123446438823,0.09853133132411059,0.0497652805368,0.0301253218347,0.731652258265,0.00036700032502,21461.278305,141176.593366,75902.3026842,76017.8382363,0.000423777895357,0.0555747031069,495583.328128,0.016170351931674442
0.00125641227234,0.09853133132411059,0.0497652795021,0.0301253201254,0.731652258265,0.000373525193237,21775.1187677,141032.125801,75918.527919,76032.6012103,0.000431312255463,0.0570300445126,494076.497632,0.016439828511878363
0.0012768101424,0.09853133132411059,0.0497652784742,0.0301253184274,0.731652258265,0.000379590310206,22015.7002715,140849.073602,75937.2686488,76054.6961874,0.000438315743265,0.0549900038061,493597.465173,0.016709355931723204
0.00129844015534,0.09853133132411059,0.0497652774218,0.0301253166889,0.731652258265,0.000386020709854,22322.2667689,140705.949104,75952.5721965,76068.6571359,0.000445741024406,0.0562635103622,496240.735594,0.016978808653988056
0.00131845631922,0.09853133132411059,0.0497652763752,0.03012531496,0.731652258265,0.00039197241782,22554.9452529,140526.664104,75969.4788774,76088.8759214,0.000452613563118,0.0540697303981,494040.272102,0.01724833732929026
0.0013397357656,0.09853133132411059,0.0497652753046,0.0301253131914,0.731652258265,0.00039829858774,22851.9755551,140382.208876,75982.0548599,76100.4587523,0.000459918494348,0.0554109705502,494712.812334,0.017517816394693124
0.00135948324461,0.09853133132411059,0.0497652742354,0.0301253114252,0.731652258265,0.000404170226917,23076.3251614,140198.51691,75996.8469204,76119.0770188,0.000466698582366,0.0536956385346,492699.766295,0.017787346308691374
0.00138042599804,0.09853133132411059,0.0497652731387,0.0301253096136,0.731652258265,0.000410396492283,23366.3663444,140061.628466,76012.3593018,76133.4722024,0.00047388815914,0.0543218749092,492121.447551,0.018056801467078488
0.00139968872471,0.09853133132411059,0.0497652720443,0.0301253078056,0.731652258265,0.000416124250955,23584.7641419,139892.347999,76030.3013946,76154.6558922,0.00048050211406,0.051988615659,490877.50547,0.018326332587627045
0.00142005791893,0.09853133132411059,0.0497652709273,0.0301253059603,0.731652258265,0.000422179907416,23864.9041536,139760.486817,76046.1704858,76169.1810608,0.000487494693999,0.0529652745622,492122.714862,0.01859578891868557
0.00143881563725,0.09853133132411059,0.0497652698151,0.0301253041231,0.731652258265,0.000427757502417,24076.225224,139597.028239,76064.6409748,76190.588928,0.000493935259859,0.0507252467799,490381.979487,0.018865321212784482
0.00145865221624,0.09853133132411059,0.0497652686851,0.0301253022564,0.731652258265,0.000433654842687,24345.5861812,139469.635262,76080.4284414,76204.2313042,0.000500745036395,0.0514510380861,490860.544572,0.019134854037651104
