torsion_angle,height,rad_outer,rad_inner,void_ratio,strain_shear,stress_shear,stress_z,stress_outer,stress_inner,strain_dev,vel_rot,moment_inertial,time_duration
0.0,0.09872664149853289,0.0497133616136,0.0300910793739,0.73165355199,0.0,1.52299888356,60004.2428688,119994.603474,120004.711538,0.0,0.0,491943.537969,5.395345886989738e-07
5.56941896751e-06,0.09872664149853289,0.0497133615841,0.0300910793253,0.73165355199,1.64285674912e-06,136.073957116,60014.4664165,119974.633908,119990.395927,1.89700790897e-06,0.020387820823,491320.07929,0.0002699687511158169
1.67522316108e-05,0.09872664149853289,0.0497133615134,0.0300910792085,0.73165355199,4.95130988578e-06,404.691987346,60039.0739434,119938.375759,119963.474849,5.71728147681e-06,0.0307194395952,490841.703451,0.0005393981887121699
2.82218065917e-05,0.09872664149853289,0.049713361361,0.0300910789566,0.73165355199,8.3477705793e-06,674.249431817,60055.0794846,119912.51116,119943.993641,9.63918004224e-06,0.0313872162875,491913.869534,0.0008088279144388347
3.95765213027e-05,0.09872664149853289,0.0497133611464,0.0300910786021,0.73165355199,1.17104907842e-05,939.192783096,60080.1181574,119875.486293,119915.828857,1.35221218709e-05,0.0312106579809,492110.496174,0.0010782579699274465
5.13693134705e-05,0.09872664149853289,0.0497133608557,0.0300910781219,0.73165355199,1.52026136868e-05,1211.36813226,60097.812939,119847.749319,119894.722274,1.75544902568e-05,0.0320645354987,491225.168747,0.0013476883318306136
6.29192465394e-05,0.09872664149853289,0.0497133605018,0.0300910775371,0.73165355199,1.86232115041e-05,1474.13175203,60124.3700021,119809.094477,119864.610134,2.15042746118e-05,0.0316888008566,491225.487061,0.001617119022865732
7.49784334966e-05,0.09872664149853289,0.0497133600735,0.0300910768296,0.73165355199,2.21941784717e-05,1747.62612646,60142.6985429,119780.210656,119841.831195,2.56276978873e-05,0.032679026018,490788.879368,0.0018865500193969533
8.67274400706e-05,0.09872664149853289,0.0497133595872,0.0300910760261,0.73165355199,2.5673765948e-05,2009.53286618,60170.6325119,119739.952832,119809.713832,2.96456132401e-05,0.0322113057055,490122.93942,0.0021559813378524977
9.89641879903e-05,0.09872664149853289,0.0497133590306,0.0300910751067,0.73165355199,2.92973566821e-05,2283.73865428,60190.0766852,119710.368312,119785.83458,3.38298186013e-05,0.0330265528127,490123.184337,0.0024254129560659747
0.000110834705662,0.09872664149853289,0.0497133584208,0.0300910740992,0.73165355199,3.28129258101e-05,2544.44176817,60219.3584705,119668.951224,119752.037651,3.78893010242e-05,0.0325986276908,489340.808102,0.0026948448905316663
0.000123224250105,0.09872664149853289,0.0497133577429,0.0300910729792,0.73165355199,3.6481779341e-05,2818.68111842,60239.7997417,119638.295111,119726.824337,4.21257919123e-05,0.0334396534511,489341.002735,0.0029642771179654763
0.000135215666962,0.09872664149853289,0.0497133570133,0.0300910717739,0.73165355199,4.00331782104e-05,3077.67019813,60270.0857654,119595.533674,119691.522868,4.62266692671e-05,0.0329198868776,489341.227659,0.0032337096545209418
0.000147720872017,0.09872664149853289,0.0497133562186,0.0300910704609,0.73165355199,4.37362819021e-05,3351.50591047,60291.2173282,119563.854158,119665.104397,5.05027323265e-05,0.0337208443631,489778.328765,0.003503142481910132
0.000159802888714,0.09872664149853289,0.0497133553748,0.0300910690669,0.73165355199,4.73145162073e-05,3608.72066119,60322.2297083,119519.694866,119628.079939,5.46346215684e-05,0.0331241277148,489341.645753,0.0037725756147253494
0.000172421977788,0.09872664149853289,0.0497133544665,0.0300910675663,0.73165355199,5.10513632193e-05,3882.40145383,60343.939243,119487.057617,119600.47784,5.89496742433e-05,0.0339537794289,489341.840495,0.004042009035192288
0.000184556006116,0.09872664149853289,0.0497133535104,0.0300910659867,0.73165355199,5.4645064368e-05,4137.96082312,60375.4365046,119442.168105,119562.674527,6.30994510378e-05,0.0332242615208,489342.063697,0.004311442712566452
0.000197230034305,0.09872664149853289,0.0497133524925,0.030091064305,0.73165355199,5.83981445064e-05,4410.16240255,60397.5907542,119408.879024,119534.254821,6.74332768361e-05,0.0340847732803,489342.254279,0.004580876564913871
0.000209424951394,0.09872664149853289,0.0497133514296,0.030091062549,0.73165355199,6.20098416304e-05,4663.23976476,60429.7026641,119363.199346,119495.126912,7.16038634996e-05,0.0334535229009,489342.442518,0.004850310608707074
