alpha_mech
-0.0453964640464
-0.0433676499315
-0.0447609628199
-0.0449930886915
-0.0445633064182
-0.0440699615211
-0.0415770962474
-0.0418190646043
-0.0426654757612
-0.0430628476052
-0.0431395782043
-0.0431047255864
-0.0414725972158
-0.0405039019597
-0.0417617915464
-0.0425283131041
-0.0430416747405
-0.0425829457854
-0.0414973323871
-0.0410899200479
-0.0414049142926
-0.0413517840327
-0.0424264845036
-0.0424245290624
-0.0416001363208
-0.0410022149529
-0.0416181736837
-0.0427850053133
-0.0422388165677
-0.0436677861585
-0.0420373171138
-0.0409164638449
-0.041689400648
-0.0416326488393
-0.0421912706634
-0.0422123625114
-0.0409814811404
-0.0400524253662
-0.0396095713207
-0.041412563649
-0.0415897194411
-0.0431353135041
-0.0428017670546
-0.0405194680423
-0.0408222164639
-0.0414769608383
-0.0402961160543
-0.0422249288184
-0.0416245769039
-0.042208376102
-0.0411130425597
-0.0408918634679
-0.0417344753701
-0.0425803052272
-0.0428497873519
-0.0428232502563
-0.0421873411465
-0.0417536345532
-0.04137263484
-0.0407510275474
-0.0423611983717
-0.0420871392755
-0.0407267855776
-0.0415257029677
-0.0407074762504
-0.042832752346
-0.0434340931795
-0.043205855703
-0.0424866593295
-0.0421521929262
-0.0420191775804
-0.0415500340613
-0.0427753374804
-0.0420505886165
-0.0412444719519
-0.0413087053463
-0.0401997806181
-0.0430173205791
-0.0416018064172
-0.043852399438
-0.0431727947026
-0.042651611492
-0.0418217525029
-0.0419594374741
-0.0422431457088
-0.0429162288979
-0.0425814030999
-0.0413910391078
-0.0423267721373
-0.0420513263706
-0.0438250833859
-0.0440036797273
-0.0441679282338
-0.0422382630149
-0.0428167254922
-0.0424120779156
-0.0435418249343
-0.043153381434
-0.0435477384501
-0.0423510871444
-0.0419818096441
-0.0413132963567
-0.0427161147336
-0.0436273336754
-0.0445445343862
-0.043189011482
-0.0425107128911
-0.042368755323
-0.0430544548875
-0.0434440789174
-0.0440545256683
-0.043167780687
-0.042401713604
-0.0413004496464
-0.0430324548839
-0.0431580097392
-0.0449753345808
-0.0445235810492
-0.0421355951682
-0.0424508473897
-0.0422408442643
-0.0441523010087
-0.0449269275721
-0.04454802655
-0.0428196790943
-0.0422545388878
-0.0422142501885
-0.0438165017115
-0.0427728769174
-0.0449505316583
-0.0447229276659
-0.0428545421146
-0.0430072776
-0.0438028108216
-0.0440348403658
-0.0470307980447
-0.0455203891298
-0.0435841522921
-0.0424957871422
-0.044188225716
-0.0425509893231
-0.0454475349432
-0.0454211690414
-0.0430325804604
-0.0436409825129
-0.0441500232824
-0.0457966485448
-0.0470593714357
-0.0472456348878
-0.0456214588185
-0.0445997037583
-0.0432659771223
-0.0429003722223
-0.0444275606643
-0.0453609657912
-0.0454654838249
-0.0442689369095
-0.0455065125453
-0.0444606784982
-0.0444504823812
-0.0477904162928
-0.0467923795909
-0.0455807762291
-0.0435802558087
-0.043765299527
-0.0444479490367
-0.046222316695
-0.0459648195315
-0.0454740515243
-0.0458689452046
-0.046006401186
-0.0440890816627
-0.0477296057887
-0.047358702655
-0.0465550622417
-0.0456600951338
-0.044172859241
-0.044938093502
-0.0439741688162
-0.0459952275055
-0.0458757425515
-0.0451154576421
-0.04602140187
-0.0464951768309
-0.046444467004
-0.0481785353289
-0.0469795150144
-0.0467886034151
-0.046157393233
-0.0450876725935
-0.0450049212092
-0.0479219361777
-0.0458244904458
-0.0463662825896
-0.0460750625984
-0.0466288354751
-0.0453766206813
-0.0478602282383
-0.0483374183528
-0.0464558054764
-0.0461465518166
-0.044741746788
-0.0464365440509
-0.0460156732922
-0.0478849859575
-0.0461725316451
-0.0458572538253
-0.0473263862754
-0.0459047007085
-0.0460589517999
-0.0496341410268
-0.0491070124967
-0.0470515592725
-0.045785941387
-0.0449795460749
-0.0486721624403
-0.049381957531
-0.0485749515254
-0.0472245461981
-0.0473165675111
-0.0469663490206
-0.046207397287
-0.0497414128022
-0.0497604238886
-0.0487438497116
-0.047155584278
-0.0463717977407
-0.0483408465282
-0.0491178005735
-0.0500282346057
-0.0499953196866
-0.0475672589942
-0.0483892667763
-0.0495443424093
-0.0491615884228
-0.0508405101727
-0.0505784102648
-0.0481441413982
-0.0469648350847
-0.0459923222111
-0.0499069387951
-0.0515349161875
-0.0506056532436
-0.0494315921106
-0.0482718490826
-0.0497743123981
-0.0473447003878
-0.0521096349329
-0.0533698189932
-0.0520990142898
